angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,_RAJ2000,_DEJ2000,Name,HIP,B-V,SHK,Act,Jitter,logRHK,dMag,Prot,Age,Obs,S,SimbadName,_RA,_DE
0.024571,259.9981393960000,-5.9175069140800,0.001,0.001,90,4361365433110271232,259.99833541686,0.0405,-5.91833786749,0.0353,20.9419,0.0424,45.285,0.077,-192.996,0.063,0,6.99882e+07,2.44711e+04,6.075804,3.33799e+07,7.60482e+04,6.542676,5.07104e+07,1.23940e+05,5.499177,1.043499,-32.67,0.15,5183.40,,,3.21,6.720,259.9981331,-5.9175042,HD 156826,84801,0.85,0.173,Act,4.367,-5.001,3.24,,6.61,K,S,HD 156826,259.99813,-5.9175
4.345686,259.9988054120000,-5.9185091758700,0.001,0.001,90,4361365433107436800,259.99880541170,1.3300,-5.91850917587,0.9725,,,,,,,1,9.80690e+05,1.34603e+04,10.709536,,,,,,,,,,,,,,,259.9981331,-5.9175042,HD 156826,84801,0.85,0.173,Act,4.367,-5.001,3.24,,6.61,K,S,HD 156826,259.99813,-5.9175
0.006585,260.1429621920000,-19.3337484428000,0.001,0.001,90,4122343906051101184,260.14233661090,0.0485,-19.33436501558,0.0420,20.9210,0.0508,-137.102,0.097,-143.204,0.074,0,5.39456e+07,1.95717e+04,6.358476,2.95444e+07,5.95617e+04,6.675200,3.40098e+07,8.91899e+04,5.932909,0.742291,-68.39,0.12,6082.00,,,1.97,4.801,260.1429636,-19.3337497,HD 156846,84856,0.578,0.144,Act,2.523,-5.082,1.27,,8.13,K,S,HD 156846,260.14296,-19.33375
0.007132,259.4601000870000,52.4471145076000,0.001,0.001,0,1416124285987232256,259.46021808290,0.0229,52.44627249179,0.0326,53.9650,0.0282,16.704,0.047,-195.566,0.065,0,1.66170e+07,5.49381e+03,7.636983,7.35030e+06,9.23970e+03,8.185626,1.28941e+07,1.99676e+04,6.985941,1.199685,-5.04,0.20,4827.46,0.1447,0.0650,0.73,0.259,259.4600978,52.4471131,HD 156985,84616,1.02,0.261,Act,1.57,,0.06,,,K,S,HD 156985,259.4601,52.44711
0.001593,260.6440248500000,-19.6161809734000,0.002,0.001,90,4122133830616441728,260.64403594752,0.0558,-19.61677732786,0.0458,30.2729,0.0607,2.428,0.106,-138.508,0.074,0,1.64849e+07,4.55962e+03,7.645653,8.28049e+06,1.69493e+04,8.056249,1.13726e+07,3.54740e+04,7.122274,0.933975,-79.14,0.18,5466.00,0.1090,0.0540,0.95,0.729,260.6440244,-19.6161811,HD 157172,85017,0.76,0.154,Act,2.216,-5.056,0.21,,7.65,K,S,HD 157172,260.64402,-19.61618
4.497766,260.6447629510000,-19.6151433309000,0.010,0.008,90,4122133830599157120,260.64474985540,0.3671,-19.61513893428,0.2792,0.5183,0.3781,-2.865,0.648,1.021,0.509,0,1.96259e+03,2.83060e+01,17.456290,2.51350e+03,4.49853e+02,16.850689,4.30461e+03,6.07890e+02,15.677086,1.173603,,,,,,,,260.6440244,-19.6161811,HD 157172,85017,0.76,0.154,Act,2.216,-5.056,0.21,,7.65,K,S,HD 157172,260.64402,-19.61618
0.197426,260.1648647480000,32.4677437078000,0.003,0.002,90,1333760419707327744,260.16555741361,0.0774,32.46326199997,0.0749,68.7539,0.0904,135.731,0.162,-1040.913,0.160,0,1.59760e+08,2.70650e+05,5.179698,8.28234e+07,1.43869e+05,5.556006,1.01797e+08,4.17425e+05,4.742580,0.813426,-78.43,0.16,5830.00,0.1335,0.0640,1.13,1.331,260.1648625,32.4676889,HD 157214,84862,0.61,0.158,Act,2.738,-4.993,0.0,21,6.47,K,S,HD 157214,260.16486,32.46769
0.005865,260.5172131500000,5.0008142335900,0.002,0.001,90,4390128726013642112,260.51731319145,0.0613,5.00053316544,0.0441,11.3991,0.0757,23.147,0.126,-65.280,0.094,0,5.04248e+07,1.35456e+04,6.431756,2.33648e+07,3.92134e+04,6.929983,3.76326e+07,6.91018e+04,5.823010,1.106974,-0.70,0.16,5044.75,,,5.36,16.765,260.5172136,5.0008158,HD 157261,84975,0.927,0.122,Act,4.19,,4.21,,,K,S,HD 157261,260.51721,5.00082
3.891583,260.5161575770000,5.0005671241700,0.001,0.001,90,4390128726013642368,260.51623904768,0.0325,5.00028334427,0.0355,11.5783,0.0437,18.850,0.067,-65.910,0.057,0,9.51472e+05,6.34865e+02,10.742376,4.87873e+05,9.37038e+03,11.130622,7.60905e+05,5.18624e+03,10.058594,1.072028,,,5070.09,0.1890,0.0920,0.72,0.305,260.5172136,5.0008158,HD 157261,84975,0.927,0.122,Act,4.19,,4.21,,,K,S,HD 157261,260.51721,5.00082
0.022822,260.6757800340000,-6.3313256762400,0.001,0.001,90,4362037028556578688,260.67570592172,0.0407,-6.33202239994,0.0348,12.4630,0.0465,-17.108,0.083,-161.820,0.068,0,1.18745e+07,4.64178e+03,8.001824,6.27277e+06,1.43006e+04,8.357739,7.80000e+06,2.04385e+04,7.531683,0.826057,-47.00,0.16,5745.67,,,1.76,3.025,260.6757747,-6.3313222,HD 157299,85025,0.671,0.137,Act,4.179,-5.166,1.6,,,K,S,HD 157299,260.67577,-6.33132
3.872343,260.6763853400000,-6.3304341248900,0.000,0.000,90,4362037028557115392,260.67638533977,0.3828,-6.33043412489,0.3240,,,,,,,0,1.62786e+03,3.33703e+01,17.659320,,,,,,,,,,,,,,,260.6757747,-6.3313222,HD 157299,85025,0.671,0.137,Act,4.179,-5.166,1.6,,,K,S,HD 157299,260.67577,-6.33132
0.050136,261.0364166350000,-34.7984550704000,0.001,0.001,90,5975810379449715968,261.03646234955,0.0454,-34.79921452495,0.0386,30.1841,0.0525,8.719,0.093,-176.389,0.063,0,3.70177e+07,9.75444e+03,6.767341,2.01919e+07,3.66722e+04,7.088448,2.33279e+07,1.11685e+05,6.342230,0.746218,-24.67,0.15,6055.00,0.0670,0.0320,1.14,1.584,261.0364311,-34.7984478,HD 157338,85158,0.544,0.169,Act,2.957,-4.9,-0.2,12,4.78,K,S,HD 157338,261.03643,-34.79845
0.011227,260.7136987900000,-2.3881777294900,0.001,0.001,90,4367026303085396352,260.71390868407,0.0449,-2.38864308543,0.0407,50.8591,0.0544,48.707,0.086,-108.083,0.071,0,6.82105e+07,3.40979e+04,6.103737,3.55579e+07,7.27428e+04,6.474048,4.52172e+07,1.07314e+05,5.623661,0.850387,-35.98,0.17,5713.00,0.1743,0.0857,1.04,1.046,260.7137003,-2.388175,HD 157347,85042,0.65,0.166,Act,2.869,-4.958,0.0,25,5.81,K,S,HD 157347,260.7137,-2.38817
0.010130,260.7684696590000,-7.1045656495300,0.002,0.001,90,4360274614497377152,260.76864207307,0.0490,-7.10476139278,0.0464,14.9439,0.0572,39.737,0.102,-45.463,0.075,0,3.72775e+07,7.80622e+03,6.759749,1.94748e+07,2.04680e+04,7.127704,2.48677e+07,5.04750e+04,6.272831,0.854872,23.19,0.16,5666.00,,,2.67,6.643,260.7684669,-7.104565,HD 157348,85064,0.689,0.157,Act,4.26,-5.025,2.18,,7.07,L,S,HD 157348,260.76847,-7.10456
0.079617,260.3801779900000,28.7580798945000,0.003,0.003,0,4598558193189207168,260.38022777920,0.0839,28.75808922857,0.0956,6.3870,0.1176,10.138,0.170,2.168,0.201,0,6.26916e+07,5.66793e+04,6.195343,3.22268e+07,3.95563e+04,6.580844,4.38369e+07,6.63707e+04,5.657321,0.923523,1.00,0.71,5462.67,,,8.81,62.302,260.3801661,28.7580994,HD 157358,84934,0.724,0.207,Act,4.465,-4.811,4.95,27,3.35,L,S,HD 157358,260.38017,28.7581
0.106817,260.6151921270000,24.8794262377000,0.001,0.000,0,4570293086432167168,260.61554399291,0.0151,24.87866604152,0.0185,33.4888,0.0243,74.139,0.032,-176.562,0.039,0,3.83246e+07,9.18446e+03,6.729673,2.13216e+07,2.74512e+04,7.029337,2.38286e+07,5.25151e+04,6.319174,0.710164,34.19,0.14,6085.33,0.0477,0.0257,1.04,1.331,260.6152156,24.8794469,HD 157466,85007,0.473,0.171,Act,2.9,,-0.8,,,L,S,HD 157466,260.61522,24.87945
0.002218,260.3044778640000,46.1503295144000,0.001,0.001,0,1361761166935450496,260.30386599877,0.0209,46.15035328901,0.0242,10.5955,0.0241,-98.450,0.044,5.521,0.051,0,2.25699e+07,4.74750e+03,7.304541,1.04949e+07,1.80699e+04,7.798939,1.66831e+07,3.80143e+04,6.706225,1.092713,-53.10,0.13,5062.50,,,3.82,8.654,260.3044778,46.1503289,HD 157481,84916,0.918,0.208,Act,4.52,,3.66,,,K,S,HD 157481,260.30448,46.15033
0.090315,261.5283161460000,-28.5436008321000,0.008,0.006,90,4059855636648288512,261.52766664308,0.2886,-28.54407824986,0.2450,11.1069,0.3517,-132.517,0.543,-110.884,0.384,0,1.80743e+07,5.10433e+03,7.545713,8.57684e+06,1.06405e+04,8.018070,1.32296e+07,2.66250e+04,6.958057,1.060013,-70.79,1.52,5132.00,,,3.16,6.225,261.5282881,-28.5435961,HD 157719,85320,0.869,0.151,Act,4.288,-5.098,3.54,,8.42,K,S,HD 157719,261.52829,-28.5436
0.005907,261.4384679350000,2.1114232411400,0.001,0.001,90,4375233191015944192,261.43596812399,0.0215,2.10632234022,0.0210,129.6231,0.0286,-580.207,0.054,-1184.726,0.047,0,3.19694e+07,1.22534e+04,6.926529,1.07563e+07,1.61904e+04,7.772230,3.03420e+07,3.44077e+04,6.056808,1.715422,,,4077.08,0.6810,0.2945,0.69,0.120,261.4384694,2.1114225,HD 157881,85295,1.36,1.606,Act,4.228,,0.29,,,K,S,HD 157881,261.43847,2.11142
0.011260,261.7589520190000,-12.5124871071000,0.002,0.001,90,4138728587785351808,261.75913255032,0.0639,-12.51275750828,0.0479,22.7916,0.0530,40.934,0.123,-62.803,0.084,0,7.00465e+07,3.09607e+04,6.074900,3.99039e+07,7.54683e+04,6.348850,4.17075e+07,1.55871e+05,5.711384,0.637466,-37.38,0.16,6319.50,1.0555,0.4780,1.91,5.225,261.7589544,-12.5124892,HD 157968,85397,0.462,0.198,Act,3.329,,0.63,,,L,S,HD 157968,261.75895,-12.51249
0.010268,261.6286691660000,4.1403576602200,0.009,0.008,90,4389237503120493952,261.62867600148,0.2227,4.14038837191,0.1982,3.8431,0.2836,1.583,0.575,7.133,0.525,0,6.02603e+08,1.70545e+06,3.738287,1.89360e+08,1.07563e+06,4.658165,5.01065e+08,1.19302e+06,3.012184,1.645980,,,4030.00,,,105.43,2641.559,261.6286669,4.1403594,HD 157999,85355,1.48,0.245,Act,4.82,,13.2,,,L,S,HD 157999,261.62867,4.14036
0.117173,261.4393150660000,27.3033183809000,0.001,0.001,0,4574156834713113600,261.43953124594,0.0167,27.30307208229,0.0226,10.5127,0.0250,44.616,0.037,-57.205,0.044,0,2.46960e+07,3.95740e+03,7.206800,1.11309e+07,1.42161e+04,7.735064,1.87897e+07,2.43849e+04,6.577120,1.157944,19.90,0.17,4842.00,,,4.52,10.121,261.4392883,27.3033406,HD 158038,85294,1.04,0.119,Act,4.207,,4.56,,,K,S,HD 158038,261.43929,27.30334
0.004865,262.0097420220000,-8.2083763133300,0.001,0.001,90,4167759955359819520,262.00937783072,0.0382,-8.20893886222,0.0372,10.8108,0.0479,-83.720,0.073,-130.656,0.061,0,6.19959e+07,1.84174e+04,6.207459,3.36707e+07,7.96521e+04,6.533258,3.95229e+07,2.03426e+05,5.769799,0.763459,-63.14,0.15,6102.33,,,4.07,20.650,262.0097417,-8.208375,HD 158170,85474,0.57,0.184,Act,4.335,-4.828,2.7,13,3.61,L,S,HD 158170,262.00974,-8.20837
0.006301,262.2081345630000,-26.7297091356000,0.002,0.001,90,4061540603846761728,262.20821599536,0.0569,-26.72992687322,0.0530,10.4192,0.0840,16.892,0.101,-50.571,0.075,0,7.70299e+06,3.05749e+03,8.471718,4.14024e+06,5.39887e+03,8.808824,4.99218e+06,7.98387e+03,8.016195,0.792628,-63.10,0.38,5845.67,0.7375,0.3505,1.63,2.791,262.2081331,-26.7297103,HD 158173,85538,0.651,0.148,Act,2.567,-5.072,0.56,,7.94,K,S,HD 158173,262.20813,-26.72971
0.001031,261.7777804670000,21.7195828594000,0.001,0.000,0,4555368418679479808,261.77762470121,0.0149,21.71957152223,0.0227,17.3253,0.0294,-33.609,0.032,-2.633,0.046,1,1.32358e+07,3.19728e+03,7.883993,7.31123e+06,5.74086e+03,8.191412,8.32843e+06,8.80939e+03,7.460513,0.730899,-20.69,0.14,6048.77,0.0870,0.0430,1.19,1.719,261.7777803,21.7195831,HD 158210,85402,0.594,0.226,Act,3.927,-4.674,0.28,11,1.74,K,S,HD 158210,261.77778,21.71958
0.003944,261.3502329270000,52.7906858061000,0.001,0.001,0,1416050859226670848,261.34958469040,0.0259,52.79047208508,0.0300,36.9399,0.0291,-91.047,0.055,-49.639,0.059,0,5.67888e+07,1.48279e+04,6.302710,3.05550e+07,5.98608e+04,6.638683,3.64543e+07,9.30310e+04,5.857549,0.781135,13.39,0.21,5928.00,0.0958,0.0473,1.21,1.631,261.3502317,52.790685,HD 158259,85268,0.619,0.202,Act,3.505,-4.772,0.3,16,2.82,K,S,HD 158259,261.35023,52.79068
0.007604,262.2897761790000,6.1484688007000,0.002,0.001,90,4390696761208182400,262.28969390263,0.0484,6.14857221066,0.0442,7.2868,0.0559,-18.999,0.113,24.018,0.085,0,1.46673e+07,3.69396e+03,7.772492,6.77422e+06,1.11495e+04,8.274241,1.10557e+07,1.99100e+04,7.152958,1.121282,-26.62,0.16,4990.49,,,4.65,12.071,262.2897764,6.1484667,HD 158449,85564,0.915,0.146,Act,4.278,,4.12,,,K,S,HD 158449,262.28978,6.14847
0.013200,262.4472871810000,-5.9194800707800,0.004,0.004,90,4361936796909204224,262.44715059446,0.0714,-5.91975418208,0.2122,13.0928,0.1914,-31.554,0.280,-63.664,0.267,0,6.29476e+07,3.89119e+04,6.190918,2.91274e+07,3.76451e+05,6.690634,4.80937e+07,1.50912e+05,5.556699,1.133935,12.04,0.27,5018.81,,,5.28,15.949,262.4472836,-5.9194792,HD 158463,85622,0.93,0.138,Act,4.251,,4.23,,,L,S,HD 158463,262.44728,-5.91948
0.003964,261.2504094620000,67.3067083727000,0.001,0.001,0,1637110042813188608,261.24447274341,0.0254,67.30672886465,0.0234,78.1653,0.0266,-531.958,0.050,4.734,0.053,0,6.18652e+07,1.30264e+04,6.209749,3.05454e+07,6.22495e+04,6.639025,4.29439e+07,1.10738e+05,5.679666,0.959359,-38.48,0.15,5344.00,,,0.75,0.416,261.2504119,67.3067078,HD 158633,85235,0.76,0.174,Act,2.31,-4.959,-0.4,38,5.84,K,S,HD 158633,261.25041,67.30671
0.033360,262.5684501760000,47.4021946006000,0.001,0.001,90,1362295082910131200,262.56952996961,0.0248,47.40252683895,0.0285,46.1229,0.0239,169.747,0.061,77.164,0.058,0,2.95003e+07,7.37641e+03,7.013800,1.48170e+07,2.62851e+04,7.424485,2.03624e+07,4.35841e+04,6.489848,0.934637,-84.11,0.18,5466.00,0.0780,0.0415,0.84,0.562,262.56844,47.4022008,HD 159062,85653,0.737,0.17,Act,2.291,-4.966,-0.1,36,5.97,K,S,HD 159062,262.56844,47.4022
0.008252,262.9754717610000,16.8240126653000,0.001,0.001,0,4549900100674763264,262.97530756730,0.0260,16.82392919648,0.0330,20.5608,0.0316,-36.503,0.055,-19.386,0.062,0,3.38162e+07,6.50515e+03,6.865554,1.90516e+07,2.69910e+04,7.151558,2.05710e+07,2.98780e+04,6.478779,0.672779,-6.31,0.17,6248.00,0.4070,0.2130,1.50,3.103,262.9754728,16.8240106,HD 159063,85799,0.482,0.145,Act,2.478,,0.2,,,K,S,HD 159063,262.97547,16.82401
2.825280,262.9762844010000,16.8241219326000,0.001,0.001,0,4549900100671946752,262.97631738883,0.0234,16.82409416542,0.0287,1.8066,0.0299,7.334,0.051,-6.449,0.055,0,4.88164e+05,7.38976e+02,11.466950,4.90780e+05,5.11981e+04,11.124171,4.28011e+05,1.28714e+04,10.683283,0.440888,,,5286.90,,,,,262.9754728,16.8240106,HD 159063,85799,0.482,0.145,Act,2.478,,0.2,,,K,S,HD 159063,262.97547,16.82401
0.003493,263.0041344710000,34.2711474665000,0.001,0.000,0,1335880415564253312,263.00288040379,0.0141,34.27142177958,0.0165,41.2817,0.0184,-240.698,0.031,63.710,0.033,0,5.38328e+07,1.14071e+04,6.360748,2.87005e+07,3.56755e+04,6.706664,3.48566e+07,7.65961e+04,5.906209,0.800455,-51.71,0.16,5865.00,0.0940,0.0460,1.08,1.241,263.0041356,34.2711472,HD 159222,85810,0.65,0.173,Act,3.0,-4.917,0.1,24,5.07,K,S,HD 159222,263.00414,34.27115
0.009573,264.0578228210000,9.7154862470500,0.001,0.001,90,4490855913946593920,264.05740091244,0.0292,9.71505705613,0.0276,12.4228,0.0373,-96.586,0.071,-99.683,0.061,0,2.67292e+07,5.63227e+03,7.120899,1.25220e+07,1.37505e+04,7.607202,1.97886e+07,3.81722e+04,6.520882,1.086319,-46.56,0.19,5040.37,,,3.59,7.489,264.0578203,9.7154853,HD 159798,86143,0.866,0.129,Act,4.202,-5.209,3.12,,,K,S,HD 159798,264.05782,9.71549
0.011292,264.7480267840000,-43.1455123241000,0.001,0.001,90,5955841736510622208,264.74666653052,0.0465,-43.14623465205,0.0474,17.8763,0.0530,-230.510,0.090,-167.766,0.080,0,2.86437e+07,9.31662e+03,7.045794,1.45744e+07,4.02346e+04,7.442413,1.94827e+07,4.59358e+04,6.537798,0.904616,-23.45,0.17,5576.50,1.3475,0.7350,2.03,3.593,264.7480264,-43.1455092,HD 159868,33324,0.72,0.161,Act,4.283,-5.011,1.58,,6.81,K,S,HD 159868,264.74803,-43.14551
0.005727,264.2091741970000,10.5745316810000,0.002,0.002,90,4492471268326460416,264.20852318273,0.0369,10.57449340772,0.0391,27.9376,0.0514,-148.635,0.132,-8.889,0.101,0,2.70933e+07,7.56336e+03,7.106212,1.41658e+07,3.10290e+04,7.473282,1.79525e+07,5.48591e+04,6.626608,0.846674,-76.69,0.13,5754.50,0.3120,0.1510,1.18,1.373,264.2091758,10.5745319,HD 159909,86193,0.64,0.163,Act,2.823,-4.97,0.27,23,6.04,L,S,HD 159909,264.20918,10.57453
0.024481,264.2320989230000,19.9223477376000,0.001,0.001,0,4555422981940923520,264.23163200415,0.0205,19.92198348351,0.0341,22.7203,0.0375,-101.956,0.054,-84.601,0.067,0,8.95978e+06,2.61541e+03,8.307623,4.52089e+06,5.11560e+03,8.713328,6.22923e+06,5.18993e+03,7.775834,0.937494,1.52,0.17,5562.67,0.1885,0.0913,0.90,0.697,264.2320917,19.9223481,HD 160013,86199,0.764,0.248,Act,2.674,-4.716,0.06,25,2.15,K,S,HD 160013,264.23209,19.92235
0.012078,264.1320725150000,44.7233604063000,0.001,0.001,90,1350307554308849024,264.13173890823,0.0227,44.72359977071,0.0240,9.0621,0.0239,-55.053,0.048,55.594,0.047,0,1.29956e+07,4.25813e+03,7.903872,5.86777e+06,4.30539e+03,8.430205,9.90837e+06,1.72119e+04,7.271914,1.158291,-59.06,0.14,4912.05,,,3.66,7.041,264.1320697,44.7233631,HD 160215,86169,0.972,0.142,Act,4.279,,3.65,,,K,S,HD 160215,264.13207,44.72336
0.026358,264.3370417660000,35.7991126870000,0.004,0.003,0,1342074239441776256,264.33708202757,0.1062,35.79923468105,0.1145,15.3020,0.1293,7.584,0.221,28.334,0.229,0,2.03155e+07,4.51668e+03,7.418797,1.12151e+07,1.42268e+04,7.726879,1.26520e+07,2.79052e+04,7.006524,0.720355,-28.54,8.59,6120.33,0.9058,0.4395,1.63,3.376,264.3370503,35.7991103,HD 160245,86234,0.551,0.174,Act,3.051,-4.871,0.59,12,4.3,L,S,HD 160245,264.33705,35.79911
0.006011,264.6054643850000,12.7373723085000,0.001,0.001,90,4494089852522156160,264.60548257881,0.0412,12.73742766719,0.0505,5.4497,0.0686,4.122,0.089,12.858,0.085,0,2.55179e+07,6.08758e+03,7.171253,1.11698e+07,1.60303e+04,7.731275,2.00818e+07,2.14863e+04,6.504913,1.226362,-7.91,0.17,4845.95,0.4593,0.2082,8.85,38.876,264.6054633,12.7373736,HD 160247,86333,0.998,0.245,Act,4.69,,4.49,,,K,S,HD 160247,264.60546,12.73737
0.015862,264.7410593410000,13.3292577651000,0.010,0.010,90,4494267870326116864,264.74096449984,0.3200,13.32945999943,0.3238,10.0684,0.3755,-21.434,0.675,46.971,0.634,0,7.78488e+07,3.53655e+04,5.960235,4.21526e+07,1.23853e+05,6.289328,4.95781e+07,1.63502e+05,5.523695,0.765633,,,6011.75,1.7960,0.9050,5.05,29.985,264.7410619,13.3292614,HD 160365,86373,0.567,0.323,Act,4.875,-4.423,2.99,4,0.35,L,S,HD 160365,264.74106,13.32926
0.007843,265.2439446760000,-32.2144630353000,0.003,0.002,90,4054313101536149376,265.24393879427,0.1007,-32.21448839452,0.0870,2.3583,0.1094,-1.156,0.187,-5.890,0.146,0,1.51034e+08,6.67174e+05,5.240678,4.25783e+07,5.15229e+05,6.278418,1.43612e+08,1.65524e+06,4.368945,1.909473,-6.89,0.22,3949.25,0.7195,0.3735,91.86,1849.221,265.2439425,-32.2144642,HD 160371,86527,1.673,0.267,Act,4.957,,15.6,,,K,S,HD 160371,265.24394,-32.21446
0.004937,264.9036337980000,37.1837512299000,0.001,0.001,0,1342299192648782592,264.90094246722,0.0216,37.18021720167,0.0254,17.4106,0.0280,-498.000,0.048,-820.806,0.050,0,9.64087e+06,2.89847e+03,8.228076,5.23624e+06,5.27332e+03,8.553839,6.22719e+06,8.15776e+03,7.776190,0.777649,34.22,0.17,5771.27,0.0950,0.0540,1.12,1.256,264.9036353,37.1837519,HD 160693,86431,0.6,0.176,Act,3.057,-4.882,-0.2,17,4.48,K,S,HD 160693,264.90364,37.18375
0.012651,266.0034374400000,-5.9295735001600,0.002,0.001,90,4175213441607606912,266.00345410405,0.0554,-5.92961421896,0.0472,11.0788,0.0641,3.850,0.114,-9.457,0.094,0,3.23639e+07,8.71826e+03,6.913212,1.42436e+07,3.36180e+04,7.467342,2.50875e+07,6.42143e+04,6.263277,1.204065,5.84,0.17,4858.53,,,4.87,11.891,266.0034389,-5.9295703,HD 161131,86786,0.983,0.153,Act,4.325,,3.88,,,K,S,HD 161131,266.00344,-5.92957
3.334865,266.0035973720000,-5.9286574575500,0.066,0.060,90,4175213441602097536,266.00359737189,66.2604,-5.92865745755,60.2480,,,,,,,0,1.79587e+04,6.26964e+02,15.052678,,,,,,,,,,,,,,,266.0034389,-5.9295703,HD 161131,86786,0.983,0.153,Act,4.325,,3.88,,,K,S,HD 161131,266.00344,-5.92957
0.008645,265.8417608930000,14.2951695272000,0.001,0.001,0,4500356450325206272,265.84177004540,0.0416,14.29529302069,0.0453,9.0429,0.0539,2.060,0.089,28.682,0.090,0,6.84450e+07,2.73683e+04,6.100011,3.98008e+07,5.21866e+04,6.351659,4.02887e+07,7.34347e+04,5.748962,0.602696,-40.73,0.57,6486.00,,,4.51,32.381,265.8417589,14.2951681,HD 161149,86732,0.426,0.195,Act,4.336,,2.4,,,L,S,HD 161149,265.84176,14.29517
0.009093,265.8398525300000,24.3278214871000,0.001,0.001,0,4581407396644208128,265.83930363399,0.0321,24.32813254125,0.0415,25.3825,0.0558,-116.165,0.072,72.245,0.097,0,1.12878e+08,8.50029e+04,5.556839,5.91271e+07,7.49121e+04,5.921922,7.32185e+07,9.17195e+04,5.100369,0.821553,-23.13,0.14,5858.33,,,2.55,6.887,265.8398506,24.3278233,HD 161239,86731,0.683,0.149,Act,4.228,-5.074,2.18,,7.99,L,S,HD 161239,265.83985,24.32782
0.006304,264.9820596950000,65.0016361859000,0.001,0.001,0,1440964624481230464,264.98183705622,0.0247,65.00209623319,0.0332,36.6284,0.0271,-21.852,0.053,106.850,0.068,1,1.06846e+07,5.89595e+03,8.116471,4.91761e+06,1.21743e+04,8.622003,7.98041e+06,1.59568e+04,7.506857,1.115146,-7.71,0.18,4985.25,0.1605,0.0810,0.79,0.348,264.9820636,65.0016356,HD 161284,86456,0.93,0.516,Act,3.864,,0.02,,,K,S,HD 161284,264.98206,65.00164
0.012874,266.2517867890000,13.0247646675000,0.001,0.001,90,4499403105023922944,266.25176594639,0.0323,13.02486122899,0.0344,13.4869,0.0393,-4.716,0.082,22.427,0.071,0,1.98592e+07,5.66136e+03,7.443461,1.03273e+07,1.15190e+04,7.816422,1.32589e+07,2.79957e+04,6.955652,0.860769,-48.93,0.15,5704.50,,,2.13,4.332,266.25179,13.0247664,HD 161424,86877,0.716,0.136,Act,4.186,-5.175,2.05,,,K,S,HD 161424,266.25179,13.02477
0.012858,266.2621980880000,19.2904578284000,0.001,0.001,0,4552227182675443584,266.26291043064,0.0223,19.29066718158,0.0317,20.3533,0.0389,156.160,0.058,48.624,0.073,0,1.25450e+07,8.04700e+03,7.942191,6.42439e+06,1.39962e+04,8.331808,8.53153e+06,1.34874e+04,7.434352,0.897456,-23.23,3.90,5618.75,0.3120,0.1503,1.16,1.210,266.2621981,19.2904614,HD 161479,86882,0.769,0.379,Act,3.319,-4.473,0.68,12,0.5,K,S,HD 161479,266.2622,19.29046
0.004512,266.6325045180000,-7.9856589590000,0.001,0.001,90,4165670677112908032,266.63249728274,0.0471,-7.98630006143,0.0438,16.7575,0.0530,-1.664,0.091,-148.901,0.076,0,2.51488e+07,6.01174e+03,7.187071,1.33090e+07,2.15236e+04,7.541025,1.63858e+07,5.21947e+04,6.725750,0.815275,72.24,0.20,5849.33,,,1.83,3.522,266.632505,-7.9856578,HD 161555,86985,0.62,0.159,Act,2.763,-4.986,0.97,21,6.34,L,S,HD 161555,266.6325,-7.98566
0.009719,266.6036715410000,1.0443493179800,0.002,0.002,90,4372743213795720704,266.60365035060,0.0506,1.04434823478,0.0534,2.9097,0.0613,-4.921,0.101,-0.252,0.101,0,7.80554e+07,9.39434e+04,5.957359,2.37016e+07,7.50255e+04,6.914445,7.70654e+07,1.19293e+05,5.044771,1.869674,-14.57,0.20,4017.01,0.6285,0.2843,50.66,602.016,266.6036722,1.0443467,HD 161587,86969,1.663,0.175,Act,4.599,,15.7,,,K,S,HD 161587,266.60367,1.04435
0.199711,266.6147525750000,27.7206978265000,0.025,0.024,90,4594497769763697792,266.61326195220,0.7201,27.71738178285,0.6904,119.1128,0.4848,-306.473,1.635,-770.180,1.544,1,1.06369e+09,2.40186e+05,3.121332,4.35356e+08,8.54725e+06,3.754277,6.36562e+08,5.74570e+06,2.752319,1.001958,,,5375.00,,,2.02,3.071,266.6146944,27.7206772,HD 161797,86974,0.76,0.151,Act,4.255,-5.077,1.65,,8.03,K,S,HD 161797,266.61469,27.72068
0.010790,266.9253823120000,4.9396462913500,0.001,0.001,0,4473406492614274816,266.92302222468,0.0411,4.93872029811,0.0456,26.9664,0.0426,-546.113,0.075,-215.070,0.077,0,6.43094e+06,1.41134e+03,8.667679,3.09317e+06,4.64544e+03,9.125381,4.65886e+06,1.12071e+04,8.091221,1.034160,-95.34,0.25,5134.43,0.0080,0.0050,0.77,0.376,266.9253825,4.9396433,HD 161848,87089,0.83,0.189,Act,2.381,-4.931,-0.1,41,5.32,K,S,HD 161848,266.92538,4.93964
