angDist,_RAJ2000,_DEJ2000,HD,RAJ2000,DEJ2000,Smin,Smax,SMW,logRmin,logRmax,logRMW,Age,e_Age,Teff,[Fe/H],GCS,Simbad,Ref,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.381701,323.47625,32.869167,205351,21 33 54.3,+32 52 09,0.167,0.178,,-4.898,-4.84,,3.87,1.83,6042,0.2,GCS,Simbad,aa,323.4763743920000,32.8691850619000,0.002,0.001,0,1950059295789451392,323.47669095222,0.0230,32.86875078841,0.0409,13.5782,0.0653,61.754,0.073,-100.864,0.134,1,9.34112e+06,2.24937e+03,8.262368,5.05204e+06,1.99887e+03,8.592721,6.07651e+06,3.10181e+03,7.802785,0.789936,-17.82,0.15,5800.00,0.2310,0.1230,1.40,1.998
0.635082,323.5975,13.919722,205353,21 34 23.4,+13 55 11,0.161,0.165,,-4.931,-4.907,,4.49,2.47,6010,0.14,GCS,Simbad,aa,323.5973839040000,13.9198577309000,0.001,0.001,0,1770396720686688896,323.59696159362,0.0373,13.91964823651,0.0425,16.2140,0.0429,-95.204,0.079,-48.657,0.082,0,1.16698e+07,3.25158e+03,8.020703,6.33685e+06,1.59627e+04,8.346705,7.42758e+06,1.98602e+04,7.584802,0.761903,6.19,0.25,5963.00,0.1660,0.0822,1.23,1.737
0.448499,323.641667,22.754444,205420,21 34 34.0,+22 45 16,0.144,0.176,,-5.106,-4.871,,2.34,0.39,6214,0.18,GCS,Simbad,aa,323.6415610530000,22.7545213009000,0.001,0.001,0,1796996488239195008,323.64161581069,0.0247,22.75429144271,0.0309,15.5973,0.0324,11.728,0.056,-53.386,0.063,0,5.59016e+07,2.12864e+04,6.319806,3.14616e+07,6.56151e+04,6.606935,3.42906e+07,1.78489e+05,5.923983,0.682952,16.65,0.21,6280.00,1.3170,0.6757,2.52,8.910
0.661223,325.049167,-9.794722,206116,21 40 11.8,-09 47 41,0.143,0.149,,-5.078,-5.028,,3.52,1.58,6129,0.22,GCS,Simbad,aab,325.0493528650000,-9.7947082268800,0.004,0.003,0,6893444161011078400,325.04964249656,0.1077,-9.79541704122,0.1653,18.0605,0.0604,66.289,0.168,-164.628,0.255,0,1.96086e+07,5.54622e+03,7.457251,1.07843e+07,1.94321e+04,7.769412,1.22959e+07,2.47293e+04,7.037520,0.731892,-6.29,0.23,6055.00,0.3260,0.1410,1.39,2.344
0.807094,325.179167,28.755556,206332,21 40 43.0,+28 45 20,0.132,0.145,,-5.174,-5.052,,4.13,1.04,6080,0.25,GCS,Simbad,aa,325.1793873970000,28.7556697076000,0.001,0.001,0,1801257095797922048,325.18003952071,0.0270,28.75581130515,0.0304,21.1085,0.0443,132.783,0.074,32.887,0.086,0,2.36390e+07,4.51695e+03,7.254292,1.28475e+07,1.26537e+04,7.579345,1.51268e+07,1.25802e+04,6.812549,0.766796,-44.32,0.17,5983.00,0.3350,0.1653,1.34,2.074
0.242695,325.826667,12.518333,206658,21 43 18.4,+12 31 06,0.152,0.155,,-4.993,-4.972,,2.29,1.75,6060,0.21,GCS,Simbad,aa,325.8267330670000,12.5183526230000,0.002,0.002,0,1767176530302064000,325.82706567204,0.0624,12.51803325860,0.0600,19.3258,0.0692,75.414,0.110,-74.175,0.111,0,1.58122e+07,6.85594e+03,7.690887,8.47912e+06,1.52874e+04,8.030512,1.02273e+07,2.99390e+04,7.237519,0.792993,6.15,0.14,5884.75,0.2360,0.1260,1.24,1.662
1.117315,326.683333,-8.006944,207077,21 46 44.0,-08 00 25,0.152,0.154,,-5.146,-5.136,,2.3,0.62,5098,-0.31,GCS,Simbad,aa,326.6835291170000,-8.0071860969000,0.002,0.002,0,2666589102090422656,326.68361316359,0.0596,-8.00736280318,0.0620,6.4012,0.0670,19.330,0.103,-41.042,0.104,0,1.17917e+07,3.13338e+03,8.009426,5.65795e+06,7.99243e+03,8.469740,8.56045e+06,3.14258e+04,7.430678,1.039062,-20.07,0.19,5165.00,,,4.35,12.156
0.664224,328.15125,-26.026389,207832,21 52 36.3,-26 01 35,0.202,0.265,,-4.764,-4.584,,3.42,2.71,5733,0.13,GCS,Simbad,aab,328.1511708300000,-26.0265592399000,0.001,0.001,0,6812056381881853056,328.15178934718,0.0360,-26.02717494959,0.0430,16.9408,0.0445,129.088,0.065,-143.004,0.067,1,6.77082e+06,1.32904e+03,8.611762,3.55782e+06,3.59500e+03,8.973427,4.50909e+06,4.18032e+03,8.126697,0.846730,-16.48,0.19,5737.25,0.0727,0.0333,0.98,0.934
0.253300,328.16,25.055,207994,21 52 38.4,+25 03 18,0.184,0.2,,-4.879,-4.79,,1.72,0.34,6480,0.28,GCS,Simbad,aa,328.1599225710000,25.0550055355000,0.002,0.001,0,1796082381758247552,328.15985101287,0.0280,25.05498602842,0.0433,8.7006,0.0450,-15.056,0.082,-4.531,0.102,1,9.51745e+06,2.72118e+03,8.242064,5.37697e+06,5.40683e+03,8.525044,5.82787e+06,1.02540e+04,7.848145,0.676899,-30.03,0.27,6196.80,,,1.92,4.883
0.437819,330.009583,54.1075,209203,22 00 02.3,+54 06 27,0.224,0.238,,-4.665,-4.617,,3.43,2.22,6184,-0.18,GCS,Simbad,aa,330.0094217450000,54.1075765056000,0.001,0.001,90,1981577552520559616,330.00939443340,0.0287,54.10750147742,0.0256,21.0911,0.0358,-3.719,0.054,-17.426,0.049,0,2.03374e+07,4.19752e+03,7.417627,1.14544e+07,1.22291e+04,7.703955,1.25418e+07,1.43249e+04,7.016024,0.687931,9.17,0.16,6193.75,0.1570,0.0770,1.16,1.776
0.413888,330.5225,44.343056,209393,22 02 05.4,+44 20 35,0.328,0.398,,-4.45,-4.342,,5.01,3.93,5659,-0.22,GCS,Simbad,aagijj,330.5224572980000,44.3431668385000,0.001,0.001,0,1962726975409359872,330.52269213401,0.0230,44.34329584186,0.0278,29.3878,0.0295,39.007,0.049,29.962,0.056,0,1.43260e+07,5.40957e+03,7.798053,7.45320e+06,9.55523e+03,8.170531,9.61068e+06,1.15300e+04,7.305035,0.865496,4.86,0.18,5747.50,0.0330,0.0160,0.82,0.656
0.668238,330.795,18.884167,209458,22 03 10.8,+18 53 03,0.149,0.163,,-5.047,-4.943,,3.43,1.98,6108,-0.04,GCS,Simbad,aacjj,330.7948873330000,18.8843189579000,0.001,0.001,90,1779546757669063552,330.79502193025,0.0482,18.88424192987,0.0448,20.6745,0.0526,29.579,0.083,-17.890,0.075,0,1.87017e+07,6.99887e+03,7.508660,1.03626e+07,1.52543e+04,7.812714,1.17195e+07,3.73523e+04,7.089649,0.723065,-15.01,0.29,6076.55,0.0520,0.0153,1.18,1.705
0.811134,331.638333,1.856944,209875,22 06 33.2,+01 51 25,0.142,0.244,,-5.126,-4.595,,4.36,1.35,6148,-0.09,GCS,Simbad,aajj,331.6382133440000,1.8571349564400,0.001,0.001,0,2682402931156166016,331.63968012446,0.0504,1.85795729748,0.0487,18.0500,0.0570,340.497,0.079,190.997,0.085,0,2.72051e+07,8.95259e+03,7.101739,1.51452e+07,3.39798e+04,7.400701,1.68101e+07,3.94745e+04,6.697995,0.702706,-40.83,0.23,6140.25,0.6160,0.3390,1.59,3.247
0.370465,332.315,13.670833,210312,22 09 15.6,+13 40 15,0.15,0.162,,-5.006,-4.939,,6.03,3.6,5761,0.29,GCS,Simbad,ajj,332.3150912240000,13.6708852760000,0.001,0.001,90,2729078230547575808,332.31522662308,0.0324,13.67055375364,0.0287,16.0692,0.0365,30.556,0.063,-76.998,0.055,0,7.76946e+06,2.60366e+03,8.462389,4.07835e+06,5.33152e+03,8.825175,5.16722e+06,8.31345e+03,7.978778,0.846397,16.98,0.25,5721.00,0.2183,0.1097,1.11,1.193
0.914090,332.535,-27.673889,210320,22 10 08.4,-27 40 26,0.15,0.15,,-5.02,-5.02,,8.24,4.09,5636,0.16,GCS,Simbad,a,332.5351891700000,-27.6740798032000,0.001,0.001,0,6618892293623909248,332.53484598890,0.0572,-27.67457293889,0.0521,15.9133,0.0640,-70.589,0.084,-114.535,0.095,0,7.79630e+06,4.37548e+03,8.458644,4.00804e+06,7.29717e+03,8.844059,5.26297e+06,1.09302e+04,7.958843,0.885216,30.16,0.17,5600.00,0.2980,0.1472,1.18,1.232
4.059511,333.18125,-6.468889,210752,22 12 43.5,-06 28 08,0.162,0.175,,-4.969,-4.884,,5.34,3.58,6047,-0.65,GCS,Simbad,aa,333.1823838230000,-6.4688406238400,0.000,0.000,90,2619938606134863872,333.18238382270,0.2287,-6.46884062384,0.1086,,,,,,,0,2.29405e+07,1.03869e+04,7.286858,1.25809e+07,5.62312e+04,7.602107,1.44583e+07,6.45307e+04,6.861627,0.740479,54.70,1.36,6052.00,,,,
0.727361,332.953333,56.839167,210855,22 11 48.8,+56 50 21,0.158,0.159,,-5.025,-5.017,,1.85,0.4,6352,0.25,GCS,Simbad,aa,332.9531932990000,56.8393540371000,0.004,0.003,90,2198430859305721344,332.95505818403,0.1097,56.83991250646,0.1094,26.2969,0.1315,236.922,0.234,129.707,0.211,0,1.75301e+08,3.62291e+05,5.078902,9.58759e+07,1.21449e+05,5.397115,1.04037e+08,3.73992e+05,4.718956,0.678159,-20.58,0.17,6238.00,0.7075,0.4163,2.69,9.836
0.608773,333.695,-5.886389,211080,22 14 46.8,-05 53 11,0.133,0.14,,-5.126,-5.074,,5.05,0.7,5756,0.39,GCS,Simbad,aajj,333.6949522270000,-5.8865512891500,0.002,0.001,0,2625977815485464576,333.69503575763,0.0512,-5.88702803842,0.0602,13.6843,0.0593,19.298,0.091,-110.729,0.099,0,1.62962e+07,5.69113e+03,7.658149,8.44148e+06,1.94078e+04,8.035342,1.08040e+07,4.05355e+04,7.177954,0.857388,8.62,0.14,5692.67,,,1.91,3.456
0.975012,335.788333,9.460833,212291,22 23 09.2,+09 27 39,0.185,0.22,,-4.824,-4.699,,4.95,3.88,5652,-0.23,GCS,Simbad,aagijj,335.7882264310000,9.4610826047500,0.001,0.001,0,2723309333554727936,335.78956058275,0.0474,9.46123559483,0.0556,30.3338,0.0544,305.653,0.082,35.533,0.091,0,1.53104e+07,4.20784e+03,7.725902,7.90190e+06,1.97384e+04,8.107060,1.02648e+07,2.16436e+04,7.233547,0.873513,-5.77,0.35,5641.50,0.0330,0.0160,0.85,0.663
1.101703,336.777917,-1.308889,212837,22 27 06.7,-01 18 32,0.286,0.315,,-4.508,-4.45,,1.16,0.16,5940,0.25,GCS,Simbad,aa,336.7780809220000,-1.3091474513900,0.002,0.002,0,2629853971930021888,336.77831746160,0.0676,-1.30916084143,0.0817,10.4363,0.0921,54.924,0.106,-3.110,0.117,0,4.30310e+07,1.70144e+04,6.603911,2.27475e+07,7.76096e+04,6.959054,2.81016e+07,1.31990e+05,6.140094,0.818960,-12.89,0.47,5799.50,,,3.91,15.582
0.305169,337.270417,-9.741111,213066,22 29 04.9,-09 44 28,0.143,0.144,,-5.051,-5.043,,3.57,0.81,6053,0.41,GCS,Simbad,aa,337.2704730590000,-9.7411752895300,0.004,0.002,90,2615081517814569984,337.27066577312,0.1193,-9.74155021790,0.0756,12.7871,0.0778,44.114,0.260,-87.080,0.139,0,1.80258e+07,6.05150e+03,7.548629,9.66968e+06,2.39787e+04,7.887858,1.16311e+07,2.22486e+04,7.097873,0.789985,-38.93,0.12,5891.50,,,2.00,4.327
0.846848,337.61625,-4.816389,213278,22 30 27.9,-04 48 59,0.15,0.16,,-5.144,-5.093,,1.75,0.41,5161,-0.2,GCS,Simbad,aa,337.6160989910000,-4.8165698117300,0.001,0.001,0,2624846692897784320,337.61651819186,0.0426,-4.81634917578,0.0435,8.1066,0.0518,97.019,0.082,51.245,0.084,0,1.38639e+07,3.45079e+03,7.833655,6.68259e+06,1.27445e+04,8.289026,9.95657e+06,3.09801e+04,7.266646,1.022380,-53.15,0.20,5238.00,,,3.60,8.806
0.854091,337.780833,-26.353889,213329,22 31 07.4,-26 21 14,0.209,0.227,,-4.929,-4.876,,7.2,4.73,5210,0.09,GCS,Simbad,aa,337.7806507870000,-26.3540611262000,0.001,0.001,90,6622049953580576128,337.78123044840,0.0314,-26.35445478142,0.0300,19.7220,0.0335,120.639,0.064,-91.429,0.057,0,4.15919e+06,1.03837e+03,9.140844,1.99914e+06,2.14667e+03,9.599280,3.02511e+06,6.02798e+03,8.560068,1.039212,,,5161.23,0.0273,0.0167,0.84,0.452
0.498190,337.708333,40.721944,213472,22 30 50.0,+40 43 19,0.142,0.149,,-5.061,-5.016,,9.79,1.62,5705,0.2,GCS,Simbad,ajj,337.7082243190000,40.7220552036000,0.001,0.001,0,1909401760972212224,337.70699693189,0.0217,40.72222772701,0.0269,15.4864,0.0360,-216.049,0.047,40.068,0.060,0,1.17649e+07,2.42750e+03,8.011892,6.19097e+06,5.52777e+03,8.371992,7.83071e+06,8.25227e+03,7.527417,0.844575,17.03,0.15,5732.00,0.5205,0.2467,1.41,1.943
0.437553,337.77375,45.145,213519,22 31 05.7,+45 08 42,0.153,0.158,,-4.997,-4.962,,3.11,2.14,6019,-0.1,GCS,Simbad,aajj,337.7738510670000,45.1450984433000,0.001,0.001,90,1982946891164168576,337.77278445500,0.0229,45.14524719034,0.0250,24.3605,0.0334,-174.727,0.050,34.547,0.049,0,1.85715e+07,3.20266e+03,7.516246,9.91445e+06,1.00549e+04,7.860716,1.21455e+07,1.41803e+04,7.050884,0.809833,-31.29,0.14,5808.25,0.0940,0.0460,1.10,1.234
1.410377,337.77375,45.145,213519,22 31 05.7,+45 08 42,0.153,0.158,,-4.997,-4.962,,3.11,2.14,6019,-0.1,GCS,Simbad,aajj,337.7731960450000,45.1450287837000,0.011,0.011,90,1982946891159735168,337.77319604519,10.9240,45.14502878366,10.7142,,,,,,,0,2.52302e+05,4.82644e+03,12.183562,,,,,,,,,,,,,,
1.028644,338.142083,-6.466944,213575,22 32 34.1,-06 28 01,0.127,0.184,,-5.174,-4.837,,11.4,0.89,5666,-0.06,GCS,Simbad,aa,338.1419163930000,-6.4671768917500,0.001,0.001,0,2622929144618856704,338.14318152277,0.0655,-6.46704651783,0.0429,26.7258,0.0855,291.969,0.084,30.281,0.089,0,3.70764e+07,1.07225e+04,6.765621,1.93974e+07,3.83061e+04,7.132027,2.46372e+07,4.55023e+04,6.282939,0.849087,-21.47,0.18,5666.00,0.6280,0.2940,1.49,2.066
0.334036,339.548333,45.827778,214557,22 38 11.6,+45 49 40,0.134,0.189,,-5.197,-4.798,,3.92,0.85,6152,0.12,GCS,Simbad,aajj,339.5484614640000,45.8278024230000,0.001,0.001,90,1983331651514526336,339.54783926129,0.0267,45.82705306435,0.0254,19.4517,0.0348,-100.698,0.050,-174.045,0.049,0,3.24641e+07,5.82756e+03,6.909857,1.78126e+07,1.50402e+04,7.224572,2.04692e+07,2.49179e+04,6.484168,0.740404,-38.48,0.15,6042.00,0.9070,0.4365,1.67,3.347
0.596760,339.816667,-10.027778,214572,22 39 16.0,-10 01 40,0.118,0.211,,-5.299,-4.707,,3.33,0.46,5914,0.13,GCS,Simbad,aa,339.8168280100000,-10.0278263783000,0.005,0.004,90,2608109136625709440,339.81656155980,0.1404,-10.02781000507,0.1499,10.4508,0.1554,-60.940,0.314,3.803,0.266,0,3.65544e+07,1.67491e+04,6.781017,1.94370e+07,1.14989e+05,7.129813,2.33711e+07,8.76067e+04,6.340224,0.789589,,,5895.00,,,3.47,13.133
0.746465,340.051667,-6.534444,214722,22 40 12.4,-06 32 04,0.259,0.295,,-4.636,-4.558,,1.83,0.28,5548,-0.02,GCS,Simbad,aa,340.0518741600000,-6.5344692060600,0.001,0.001,90,2623432407411715712,340.05182192598,0.0414,-6.53461815273,0.0425,10.9016,0.0489,-12.053,0.095,-34.594,0.081,0,3.04957e+07,1.06710e+04,6.977768,1.55519e+07,4.96026e+04,7.371929,2.03803e+07,1.31561e+05,6.488895,0.883033,9.19,0.16,5522.00,,,3.51,10.339
0.509263,340.082917,31.7875,214823,22 40 19.9,+31 47 15,0.145,0.15,,-5.096,-5.051,,2.79,0.72,6231,0.23,GCS,Simbad,aa,340.0827947940000,31.7875960271000,0.001,0.001,0,1889143121789650176,340.08320620112,0.0279,31.78751829907,0.0355,9.8365,0.0470,81.220,0.064,-18.053,0.075,0,1.28526e+07,3.49865e+03,7.915892,6.99849e+06,6.24334e+03,8.238876,8.21097e+06,7.52572e+03,7.475934,0.762943,-43.98,0.20,5968.00,,,2.13,5.195
0.735639,341.709167,-20.790556,215625,22 46 50.2,-20 47 26,0.153,0.153,,-5.053,-5.053,,1.53,1.15,6242,0.06,GCS,Simbad,a,341.7093854990000,-20.7905614465000,0.001,0.001,90,2397603615399046784,341.70940326657,0.0369,-20.79041971821,0.0338,16.3269,0.0419,3.858,0.079,32.918,0.073,0,1.45115e+07,4.21501e+03,7.784087,8.15382e+06,1.78591e+04,8.072986,8.95391e+06,2.18022e+04,7.381889,0.691097,8.37,0.16,6220.00,0.1930,0.1000,1.25,2.113
0.112414,342.487917,50.016667,216175,22 49 57.1,+50 01 00,0.206,0.218,,-4.727,-4.681,,3.09,1.52,6163,0.04,GCS,Simbad,aa,342.4878722260000,50.0166791381000,0.001,0.001,90,1988604840566570624,342.48894453966,0.0296,50.01689209229,0.0283,18.9234,0.0409,160.033,0.060,49.459,0.056,1,1.46407e+07,3.11175e+03,7.774464,8.06460e+06,6.18847e+03,8.084930,9.29071e+06,9.24215e+03,7.341798,0.743133,-40.59,0.14,5945.00,0.0667,0.0343,1.19,1.601
0.452728,342.692917,52.061389,216275,22 50 46.3,+52 03 41,0.153,0.207,,-4.997,-4.716,,2.65,2.08,5987,-0.23,GCS,Simbad,aaijj,342.6931067650000,52.0614359358000,0.001,0.001,90,1990119967591008384,342.69411362543,0.0269,52.06216943339,0.0244,30.8662,0.0339,143.775,0.055,170.359,0.053,0,2.82459e+07,4.59632e+03,7.060978,1.53857e+07,1.68369e+04,7.383595,1.79794e+07,3.43958e+04,6.624983,0.758612,13.57,0.18,5960.00,0.0515,0.0255,1.01,1.160
0.885173,342.872917,62.971944,216425,22 51 29.5,+62 58 19,0.232,0.355,,-4.742,-4.493,,1.12,0.1,5406,-0.08,GCS,Simbad,aa,342.8727816830000,62.9721820683000,0.001,0.001,0,2208049253883831552,342.87290038274,0.0212,62.97197057016,0.0221,12.1932,0.0241,12.528,0.042,-49.122,0.043,0,4.91159e+07,1.61387e+04,6.460311,2.45685e+07,5.94031e+04,6.875444,3.38870e+07,6.26043e+04,5.936836,0.938608,-34.95,0.17,5541.33,,,3.95,13.286
1.904098,342.872917,62.971944,216425,22 51 29.5,+62 58 19,0.232,0.355,,-4.742,-4.493,,1.12,0.1,5406,-0.08,GCS,Simbad,aa,342.8739725150000,62.9721669029000,0.017,0.012,0,2208049253878950272,342.87407127436,0.3838,62.97193062914,0.6754,11.5200,0.5526,10.423,0.788,-54.876,1.116,1,3.78419e+05,8.22173e+03,11.743433,,,,,,,,,,,,,,
0.400034,343.530833,19.891944,216625,22 54 07.4,+19 53 31,0.137,0.218,,-5.18,-4.681,,3.55,0.87,6184,0.03,GCS,Simbad,aajj,343.5308705460000,19.8920493625000,0.001,0.001,90,2835052150531041920,343.53057113891,0.0232,19.89143861661,0.0303,23.7774,0.0362,-65.390,0.060,-141.850,0.056,0,3.33196e+07,5.41698e+03,6.881615,1.86989e+07,1.86290e+04,7.171850,2.04319e+07,2.04082e+04,6.486148,0.685701,11.07,0.15,6208.75,0.1675,0.0873,1.31,2.288
0.527662,343.5975,64.115,216772,22 54 23.4,+64 06 54,0.18,0.182,,-4.881,-4.87,,2.22,0.89,6321,0.11,GCS,Simbad,aa,343.5974058150000,64.1151406874000,0.004,0.003,0,2208365672715184256,343.59730307735,0.1122,64.11510744025,0.1285,12.3537,0.1356,-10.417,0.206,-7.722,0.226,0,8.96129e+06,2.24070e+03,8.307440,4.99740e+06,5.72254e+03,8.604528,5.57367e+06,1.08096e+04,7.896567,0.707961,-17.95,1.47,6132.67,0.2425,0.1197,1.34,2.284
0.691431,344.085,-6.545833,216834,22 56 20.4,-06 32 45,0.156,0.159,,-5.153,-5.138,,1.96,0.58,5055,-0.32,GCS,Simbad,aa,344.0851932550000,-6.5458381576600,0.002,0.001,90,2610913269233969408,344.08518398220,0.0457,-6.54591317036,0.0402,8.0550,0.0506,-2.140,0.102,-17.422,0.082,0,1.33542e+07,4.20413e+03,7.874318,6.34210e+06,1.20106e+04,8.345806,9.79009e+06,2.20802e+04,7.284953,1.060853,-30.83,0.14,5077.60,,,3.84,8.834
1.065790,344.624583,9.825278,217165,22 58 29.9,+09 49 31,0.158,0.169,,-4.947,-4.884,,4.97,2.86,5917,0.0,GCS,Simbad,aajj,344.6244869870000,9.8255585301000,0.002,0.001,90,2714977131360438272,344.62496617148,0.0494,9.82555231651,0.0364,22.7365,0.0525,109.662,0.103,-1.443,0.068,0,1.85616e+07,5.81955e+03,7.516826,1.00314e+07,2.49052e+04,7.847984,1.19304e+07,2.18857e+04,7.070284,0.777700,10.87,0.22,5892.50,0.1725,0.0760,1.14,1.409
0.538536,344.855833,72.711944,217523,22 59 25.4,+72 42 43,0.177,0.181,,-4.88,-4.857,,3.45,2.03,6203,-0.14,GCS,Simbad,aa,344.8556888650000,72.7120873301000,0.001,0.001,90,2231555816052064000,344.85494571391,0.0291,72.71173091990,0.0258,16.4158,0.0312,-51.293,0.052,-82.780,0.046,0,1.52281e+07,4.56428e+03,7.731754,8.54473e+06,1.15058e+04,8.022142,9.36783e+06,1.27680e+04,7.332822,0.689320,-14.99,0.22,6226.00,0.0965,0.0625,1.27,2.193
0.635749,346.38,14.451667,218133,23 05 31.2,+14 27 06,0.145,0.146,,-5.045,-5.037,,5.88,1.93,5959,-0.07,GCS,Simbad,aa,346.3798177290000,14.4516727340000,0.002,0.001,90,2815678171532956288,346.38153571664,0.0488,14.45206475181,0.0315,25.0443,0.0522,386.399,0.109,91.050,0.059,0,3.13461e+07,7.26959e+03,6.947907,1.70419e+07,2.60930e+04,7.272593,1.98817e+07,3.30847e+04,6.515787,0.756805,-49.34,0.25,5952.50,0.1925,0.1060,1.32,1.956
0.719959,346.009167,74.477222,218168,23 04 02.2,+74 28 38,0.293,0.312,,-4.476,-4.437,,2.61,2.07,5978,0.01,GCS,Simbad,aajj,346.0091524600000,74.4774219507000,0.001,0.001,90,2232698930187470336,346.01088712579,0.0338,74.47757254921,0.0291,20.7235,0.0345,107.821,0.066,34.976,0.056,0,1.23030e+07,5.18643e+03,7.963334,6.68225e+06,7.77472e+03,8.289082,7.88226e+06,9.44549e+03,7.520294,0.768788,2.60,0.16,5906.33,0.0260,0.0278,1.01,1.123
0.582834,346.575417,18.517778,218235,23 06 18.1,+18 31 04,0.207,0.276,,-4.782,-4.526,,1.45,0.24,6571,0.31,GCS,Simbad,aa,346.5755871540000,18.5177646139000,0.002,0.001,90,2830779276546694400,346.57660886904,0.0390,18.51803328154,0.0372,23.8230,0.0544,225.016,0.119,62.400,0.071,0,7.22476e+07,2.50116e+04,6.041307,4.19809e+07,5.76921e+04,6.293758,4.24450e+07,7.45649e+04,5.692353,0.601405,-12.08,0.37,6507.27,0.6910,0.3230,1.75,4.924
0.214565,346.632917,19.910833,218261,23 06 31.9,+19 54 39,0.203,0.239,,-4.739,-4.61,,2.42,1.38,6189,0.04,GCS,Simbad,aa,346.6328569790000,19.9108521745000,0.001,0.001,90,2831490694929214464,346.63416918752,0.0267,19.91087520765,0.0278,34.0207,0.0371,286.553,0.063,5.349,0.053,0,5.71180e+07,1.67172e+04,6.296433,3.17941e+07,4.00962e+04,6.595521,3.52411e+07,1.27561e+05,5.894296,0.701224,-0.94,0.18,6183.33,0.1160,0.0607,1.21,1.917
0.835976,346.72375,38.243333,218354,23 06 53.7,+38 14 36,0.174,0.177,,-4.864,-4.85,,5.98,1.55,5907,0.23,GCS,Simbad,aa,346.7237229320000,38.2435642404000,0.001,0.001,90,1917702313548459392,346.72415638244,0.0292,38.24369919766,0.0244,12.0582,0.0381,79.067,0.052,31.345,0.045,0,1.14767e+07,2.62976e+03,8.038823,6.13051e+06,3.34233e+03,8.382647,7.50309e+06,5.71252e+03,7.573820,0.808827,-10.42,0.13,5801.25,,,1.75,3.113
0.672934,348.450833,15.3675,219172,23 13 48.2,+15 22 03,0.174,0.191,,-4.882,-4.793,,2.07,1.49,6185,0.1,GCS,Simbad,aa,348.4509693300000,15.3676328943000,0.001,0.001,90,2817129458162461056,348.45107417809,0.0358,15.36732534478,0.0288,21.6892,0.0465,23.481,0.071,-71.431,0.059,0,2.41073e+07,5.85608e+03,7.232994,1.33999e+07,2.43958e+04,7.533630,1.48686e+07,3.87132e+04,6.831242,0.702389,-2.77,0.20,6160.75,0.1463,0.0790,1.24,1.992
0.605668,348.04,82.394444,219396,23 12 09.6,+82 23 40,0.179,0.183,,-4.836,-4.817,,7.57,0.9,5873,-0.05,GCS,Simbad,aa,348.0397684780000,82.3946094272000,0.001,0.001,90,2287395373060435840,348.04190094068,0.0303,82.39496921779,0.0315,18.4839,0.0374,65.550,0.055,83.563,0.050,0,2.15271e+07,4.79807e+03,7.355900,1.12015e+07,1.94470e+04,7.728195,1.43180e+07,5.32859e+04,6.872211,0.855984,-46.56,0.16,5729.00,0.9277,0.4145,1.60,2.496
0.226203,348.805833,52.351944,219428,23 15 13.4,+52 21 07,0.259,0.316,,-4.552,-4.419,,1.88,1.4,6200,0.11,GCS,Simbad,aa,348.8057319820000,52.3519321303000,0.001,0.001,0,1992253054506623744,348.80699888376,0.0293,52.35200629885,0.0314,17.3054,0.0391,179.730,0.060,17.225,0.060,0,1.07659e+07,3.14645e+03,8.108237,5.86651e+06,5.35350e+03,8.430439,6.92133e+06,8.57465e+03,7.661446,0.768993,-6.53,0.17,5915.90,0.1573,0.0727,1.13,1.409
4.876373,348.805833,52.351944,219428,23 15 13.4,+52 21 07,0.259,0.316,,-4.552,-4.419,,1.88,1.4,6200,0.11,GCS,Simbad,aa,348.8038574170000,52.3525593734000,0.004,0.003,90,1992253054506622720,348.80382612102,0.1121,52.35254931681,0.1031,0.1152,0.1624,-4.440,0.279,-2.336,0.193,0,1.66217e+03,9.60666e+00,17.636679,1.47590e+03,6.47541e+01,17.428743,2.08754e+03,1.31698e+02,16.462831,0.965912,,,,,,,
0.516102,349.17625,53.213333,219623,23 16 42.3,+53 12 48,0.154,0.156,,-5.018,-5.002,,3.01,0.56,6174,0.01,GCS,Simbad,aa,349.1762617230000,53.2134761897000,0.002,0.002,0,1995681125599758592,349.17707339442,0.0703,53.21245641359,0.0780,48.6610,0.0913,112.891,0.144,-236.852,0.148,0,1.26937e+08,2.03979e+05,5.429393,7.01687e+07,1.60523e+05,5.736029,7.76955e+07,3.22104e+05,5.035930,0.700099,-27.05,0.16,6148.33,0.2185,0.1110,1.27,2.084
0.367966,349.576667,7.835,219770,23 18 18.4,+07 50 06,0.18,0.18,,-4.855,-4.855,,2.41,0.65,6271,0.31,GCS,Simbad,aa,349.5766563480000,7.8351016664600,0.001,0.001,90,2664960072535183104,349.57687110564,0.0389,7.83521464993,0.0293,10.5748,0.0456,49.413,0.080,26.241,0.057,0,1.01887e+07,4.42572e+03,8.168066,5.56738e+06,5.56061e+03,8.487260,6.49409e+06,7.73132e+03,7.730624,0.756636,8.64,0.18,6088.60,,,1.69,3.548
