angDist,_RAJ2000,_DEJ2000,SimbadName,B-V,VMAG,GSVal,log(R'HK),l_log(Age),log(Age),Svalues,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.009663,12.443686,70.449487,HIP 3876,0.9,6.09,0.338,-4.67,,9.23,Svalues,12.4437,70.4495,12.4436779941000,70.4494868356000,0.001,0.001,90,536088338900732544,12.44843523569,0.0272,70.45035593550,0.0258,46.3449,0.0329,369.744,0.051,201.841,0.046,0,1.90660e+07,4.53821e+03,7.487717,8.89285e+06,1.25758e+04,7.978786,1.41326e+07,1.74642e+04,6.886364,1.092422,-31.64,0.15,5103.00,0.0330,0.0160,0.79,0.379
0.001848,12.7952,-5.039278,HIP 3979,0.663,5.26,0.186,-4.86,,9.53,Svalues,12.7952,-5.0393,12.7952002047000,-5.0392784711700,0.001,0.001,90,2525514785221197696,12.79633145784,0.0304,-5.03979061444,0.0263,44.4802,0.0442,261.728,0.081,-118.949,0.046,0,3.60112e+07,4.83956e+03,6.797271,1.88640e+07,1.37853e+04,7.162303,2.39002e+07,2.74234e+04,6.315916,0.846387,-3.69,0.13,5711.00,0.0590,0.0330,0.87,0.722
0.002031,12.853743,32.657075,HIP 4005,0.559,3.65,0.166,-4.91,,9.61,Svalues,12.8537,32.6571,12.8537424628000,32.6570746629000,0.001,0.001,90,361079760296360064,12.85322171332,0.0443,32.65669376333,0.0294,18.0540,0.0517,-101.828,0.087,-88.467,0.065,0,2.63754e+07,4.65864e+03,7.135369,1.46996e+07,1.56020e+04,7.433126,1.63956e+07,1.86757e+04,6.725105,0.708021,6.77,0.14,6124.00,0.6705,0.3363,1.58,3.148
0.014224,12.891747,-22.910065,HIP 4022,1.29,8.04,1.026,,,,Svalues,12.8917,-22.9101,12.8917506312000,-22.9100671034000,0.002,0.001,90,2349206308999273984,12.89461667282,0.0531,-22.91125701566,0.0396,65.1905,0.0567,613.143,0.154,-276.357,0.067,0,8.15953e+06,4.86863e+03,8.409204,2.90517e+06,3.34834e+03,9.193460,7.46748e+06,1.01230e+04,7.578985,1.614475,14.46,0.16,4271.29,0.4380,0.2117,0.60,0.108
0.007709,13.167321,31.459362,HIP 4103,0.707,5.42,0.173,-4.94,,9.66,Svalues,13.1673,31.4594,13.1673185063000,31.4593622473000,0.002,0.001,90,312804946364548096,13.16839089124,0.0479,31.45917741071,0.0387,24.7117,0.0547,212.460,0.101,-42.931,0.096,0,1.01763e+07,4.66308e+03,8.169391,5.23574e+06,5.01720e+03,8.553942,6.93195e+06,1.28796e+04,7.659782,0.894160,-7.20,0.17,5594.00,0.0330,0.0160,0.87,0.667
0.002323,13.215638,40.24557,HIP 4127,0.595,3.64,0.141,-5.11,,9.91,Svalues,13.2156,40.2456,13.2156372201000,40.2455697507000,0.001,0.001,90,374163192752986240,13.21512461151,0.0430,40.24579592924,0.0308,23.3357,0.0426,-90.874,0.094,52.532,0.073,0,4.26348e+07,1.30962e+04,6.613954,2.32512e+07,2.88914e+04,6.935275,2.70589e+07,5.84992e+04,6.181145,0.754130,-73.68,0.15,5954.67,,,1.64,3.064
0.002627,13.254729,-30.356915,HIP 4148,0.936,6.41,0.407,,,,Svalues,13.2547,-30.3569,13.2547298273000,-30.3569148492000,0.001,0.001,90,5031808453624044800,13.25782331754,0.0426,-30.35677740609,0.0255,71.5472,0.0573,619.988,0.061,31.931,0.049,0,3.36531e+07,6.07357e+03,6.870804,1.53266e+07,1.42982e+04,7.387775,2.54757e+07,6.29726e+04,6.246605,1.141170,-13.32,0.14,4913.00,0.0160,0.0080,0.75,0.292
0.005382,14.072365,52.491237,HIP 4393,0.667,4.47,0.189,-4.85,,9.51,Svalues,14.0724,52.4912,14.0723628091000,52.4912376750000,0.001,0.001,90,416736832741633792,14.07379105930,0.0337,52.49124707493,0.0278,24.2048,0.0567,201.980,0.071,2.181,0.056,0,2.12087e+07,3.59430e+03,7.372083,1.13517e+07,8.19235e+03,7.713737,1.37685e+07,1.69122e+04,6.914707,0.799029,0.69,0.13,5892.50,0.2297,0.1107,1.14,1.421
0.128901,14.167572,17.959841,HIP 4423,0.631,4.2,0.154,-5.03,,9.8,Svalues,14.1676,17.9598,14.1675977024000,17.9598148418000,0.003,0.002,0,2787850494306538880,14.16802973262,0.0624,17.95964605026,0.0700,14.8527,0.0968,95.453,0.142,-39.203,0.163,0,9.76524e+06,4.29235e+03,8.214158,5.32100e+06,5.97473e+03,8.536405,6.29935e+06,1.39890e+04,7.763680,0.772725,-3.46,0.17,5867.03,0.1927,0.0970,1.28,1.739
0.474327,15.602384,5.061447,HIP 4849,1.008,6.5,0.5,,,,Svalues,15.6024,5.0614,15.6022763929000,5.0615236216000,0.011,0.004,90,2552288133874677760,15.60373575245,0.3886,5.06248962830,0.1728,65.7603,0.5746,337.620,0.681,224.358,0.273,1,1.31886e+07,6.74086e+04,7.887869,6.03763e+06,2.22289e+04,8.399222,1.16388e+07,2.99282e+04,7.097154,1.302069,19.05,4.14,4753.16,0.1660,0.0620,0.55,0.142
0.012726,15.634302,71.679816,HIP 4856,1.501,10.49,0.769,,,,Svalues,15.6343,71.6798,15.6343128610000,71.6798150826000,0.001,0.001,90,533621859441169920,15.65824019274,0.0280,71.67817353188,0.0249,121.4237,0.0339,1746.814,0.050,-381.610,0.049,0,5.03470e+06,2.61887e+03,8.933432,1.07125e+06,3.06020e+03,10.276658,6.02493e+06,1.18253e+04,7.812040,2.464618,,,3786.00,0.6473,0.3770,,
0.014730,15.661944,62.345045,HIP 4872,1.463,9.55,2.495,,,,Svalues,15.6619,62.345,15.6619499702000,62.3450480103000,0.001,0.001,0,522863309964987520,15.66873212268,0.0207,62.34543864031,0.0262,101.4650,0.0335,731.135,0.041,90.690,0.048,0,6.45978e+06,4.07270e+03,8.662821,1.64286e+06,2.12911e+03,9.812386,7.11236e+06,8.69315e+03,7.631885,2.180501,-6.56,0.23,3777.00,0.6030,0.2762,0.51,0.048
3.529041,15.661944,62.345045,HIP 4872,1.463,9.55,2.495,,,,Svalues,15.6619,62.345,15.6603293220000,62.3456769092000,0.020,0.019,90,522863309961195904,15.66031419653,0.5061,62.34567273533,0.6965,0.8774,0.8480,-1.631,1.288,-0.969,1.230,0,1.23510e+02,8.74238e-01,20.459106,6.90712e+01,8.11133e+00,20.753145,2.09495e+02,9.02957e+00,18.958984,1.794161,,,,,,,
0.032484,16.025543,-34.674711,HIP 5004,0.764,6.31,0.177,-4.95,,9.67,Svalues,16.0255,-34.6747,16.0255356197000,-34.6747043233000,0.005,0.002,90,5026317110302417920,16.02890650328,0.0956,-34.67583898669,0.0389,16.5598,0.0863,643.858,0.317,-263.521,0.100,1,1.82387e+06,4.87012e+02,10.035880,9.01724e+05,6.29117e+02,10.463704,1.30853e+06,8.74720e+02,9.469962,0.993742,45.68,0.91,5532.50,0.0160,0.0118,0.56,0.268
0.026466,16.607165,-0.749451,HIP 5189,0.606,3.86,0.155,-5.01,,9.76,Svalues,16.6072,-0.7495,16.6071577703000,-0.7494523373240,0.002,0.001,90,2533207140366790272,16.60746261202,0.0519,-0.74960412910,0.0324,12.1827,0.0612,70.796,0.100,-35.255,0.059,0,1.12556e+07,3.18605e+03,8.059943,6.17471e+06,7.43876e+03,8.374847,7.12116e+06,1.21227e+04,7.630543,0.744304,9.22,0.17,5989.87,0.7185,0.3600,1.60,2.964
0.020589,16.869752,41.258877,HIP 5276,0.541,3.74,0.157,-4.96,,9.68,Svalues,16.8698,41.2589,16.8697465417000,41.2588809841000,0.001,0.001,0,371518695489690496,16.87041706535,0.0382,41.25863924327,0.0434,18.7814,0.0466,117.071,0.076,-56.146,0.089,0,2.71568e+07,7.63089e+03,7.103668,1.52209e+07,2.57872e+04,7.395289,1.65877e+07,4.68267e+04,6.712455,0.682834,19.19,5.37,6195.00,0.3652,0.1707,1.50,2.990
0.038578,16.907799,22.954976,HIP 5286,1.122,6.83,0.773,,,,Svalues,16.9078,22.955,16.9078099845000,22.9549795396000,0.002,0.002,90,2791782794564103808,16.90829192380,0.0549,22.95286845275,0.0465,48.6871,0.0693,103.070,0.111,-490.315,0.107,0,1.15920e+07,7.70477e+03,8.027967,4.74871e+06,1.19232e+04,8.659949,9.54818e+06,3.39395e+04,7.312119,1.347830,6.43,0.18,4617.00,0.3807,0.1660,0.76,0.237
0.029096,16.9986,1.993042,HIP 5315,0.847,3.11,0.131,-5.2,,10.04,Svalues,16.9986,1.993,16.9985994688000,1.9930500648500,0.002,0.001,90,2538316124224549376,16.99922574532,0.0419,1.99116465440,0.0310,21.3706,0.0517,145.370,0.116,-437.902,0.058,0,6.24212e+07,1.48372e+04,6.200036,2.96037e+07,3.08991e+04,6.673025,4.56267e+07,7.00639e+04,5.613873,1.059152,-94.53,0.13,5134.75,,,3.04,5.804
0.007104,17.05202,21.977007,HIP 5335,0.71,5.06,0.158,-5.03,,9.79,Svalues,17.052,21.977,17.0520188674000,21.9770086705000,0.002,0.002,0,2790914111658639744,17.05387877450,0.0486,21.97680809651,0.0561,30.7306,0.0713,400.593,0.114,-46.588,0.145,0,1.99367e+07,5.26915e+03,7.439230,1.03615e+07,2.64677e+04,7.812834,1.32701e+07,5.38970e+04,6.954732,0.858102,-23.74,0.20,5736.00,0.0875,0.0403,0.93,0.836
0.162041,17.529916,51.742702,HIP 5476,0.536,3.87,0.155,-4.97,,9.69,Svalues,17.5299,51.7427,17.5298737676000,51.7427386360000,0.001,0.001,90,404047781359072640,17.52940715527,0.0410,51.74264979282,0.0373,11.0373,0.0562,-67.105,0.096,-20.635,0.082,0,8.18175e+06,1.84793e+03,8.406251,4.60599e+06,6.97425e+03,8.693080,5.09148e+06,5.86904e+03,7.994809,0.698271,-39.40,0.62,6083.00,0.3625,0.1610,1.46,2.616
0.047215,17.531187,51.746685,HIP 5480,0.47,3.69,0.163,-4.86,,9.53,Svalues,17.5312,51.7467,17.5311965619000,51.7466732971000,0.001,0.001,90,404047781359071744,17.53067789144,0.0367,51.74660313566,0.0357,11.0849,0.0523,-74.585,0.084,-16.296,0.077,0,1.21690e+07,2.76398e+03,7.975227,7.05646e+06,8.81347e+03,8.229921,7.25172e+06,8.36796e+03,7.610817,0.619104,-34.55,0.35,6252.00,0.6577,0.3515,1.67,3.842
0.007163,17.674606,42.931831,HIP 5521,0.73,5.52,0.29,-4.6,,9.12,Svalues,17.6746,42.9318,17.6746034155000,42.9318316148000,0.002,0.002,90,373208954099200768,17.67369856755,0.0638,42.93096974168,0.0529,36.8952,0.0762,-153.870,0.138,-200.178,0.123,0,1.93782e+07,9.30900e+03,7.470085,9.90056e+06,1.97013e+04,7.862238,1.31592e+07,2.55711e+04,6.963846,0.898392,-32.08,0.16,5536.00,0.0630,0.0297,0.82,0.573
0.014338,17.726178,9.563901,HIP 5534,0.568,4.24,0.162,-4.94,,9.65,Svalues,17.7262,9.5639,17.7261787927000,9.5639049052600,0.002,0.001,90,2579772969631487360,17.72659473241,0.0668,9.56493321937,0.0326,25.2831,0.0615,95.262,0.132,238.833,0.069,0,2.79615e+07,9.05713e+03,7.071965,1.52598e+07,3.99293e+04,7.392517,1.79330e+07,1.16815e+05,6.627786,0.764731,9.28,0.23,5907.85,0.1510,0.0775,1.25,1.715
0.007385,18.259601,33.154945,HIP 5682,0.551,3.5,0.146,-5.04,,9.81,Svalues,18.2596,33.1549,18.2596026831000,33.1549435090000,0.001,0.001,0,314005922300046848,18.25904686887,0.0505,33.15460497770,0.0438,15.2884,0.0592,-108.076,0.087,-78.627,0.096,0,2.31592e+07,6.90857e+03,7.276558,1.29515e+07,3.27848e+04,7.570586,1.42540e+07,5.80102e+04,6.877077,0.693509,-20.49,0.24,6171.00,0.9763,0.4700,1.72,3.850
0.157597,18.593492,-7.910936,GJ 54.2B,0.78,,0.275,-4.67,,9.22,Svalues,18.5935,-7.9109,18.5934621590000,-7.9109037074800,0.001,0.001,90,2475331597059676288,18.59399843061,0.0459,-7.90973496530,0.0364,41.6022,0.0523,123.366,0.096,271.446,0.072,0,1.69082e+07,5.38424e+03,7.618125,8.33640e+06,8.99016e+03,8.048943,1.19588e+07,1.82367e+04,7.067705,0.981238,21.89,0.22,5351.95,,,0.74,0.401
0.236508,18.880227,37.743401,HIP 5881,0.671,5.01,0.202,-4.8,,9.43,Svalues,18.8802,37.7434,18.8803004528000,37.7433703024000,0.009,0.009,90,321863582147946880,18.88017565441,0.2793,37.74323036237,0.2771,19.2766,0.3230,-22.921,0.595,-32.502,0.587,0,6.26060e+06,2.49636e+03,8.696826,3.27091e+06,6.31580e+03,9.064717,4.16374e+06,1.45507e+04,8.213212,0.851505,-14.76,2.49,5706.50,0.0817,0.0390,0.84,0.668
0.006299,19.100814,-12.097,HIP 5938,0.753,5.43,0.412,-4.42,,8.67,Svalues,19.1008,-12.097,19.1008130532000,-12.0970014847000,0.001,0.001,90,2468730472844294016,19.10140232300,0.0312,-12.09702236125,0.0289,39.1027,0.0419,133.823,0.078,-4.849,0.063,0,2.16313e+07,7.94012e+03,7.350660,1.08141e+07,1.80441e+04,7.766413,1.49886e+07,4.69919e+04,6.822517,0.943896,8.21,0.13,5433.50,0.0945,0.0447,0.86,0.575
0.009390,19.121887,42.93942,HIP 5944,0.594,4.72,0.278,-4.53,,9.0,Svalues,19.1219,42.9394,19.1218865752000,42.9394174104000,0.001,0.001,90,373349657227961472,19.12122598943,0.0304,42.93928190738,0.0299,41.3391,0.0359,-112.320,0.066,-31.472,0.066,0,4.97284e+07,2.13028e+04,6.446854,2.68282e+07,1.12565e+05,6.779908,3.18072e+07,1.66937e+05,6.005606,0.774302,-13.12,0.15,5953.00,0.0642,0.0337,1.00,1.139
0.005054,19.245859,-2.27916,HIP 5985,0.563,4.16,0.162,-4.94,,9.65,Svalues,19.2459,-2.2792,19.2458594413000,-2.2791586671800,0.002,0.001,90,2531792756096759296,19.24697325531,0.0536,-2.27976299749,0.0286,34.5473,0.0559,258.487,0.120,-140.360,0.053,0,5.29673e+07,1.68471e+04,6.378347,2.92349e+07,4.95422e+04,6.686633,3.29795e+07,1.16555e+05,5.966309,0.720324,5.93,0.18,6106.00,0.0260,0.0130,1.17,1.727
0.012074,19.671248,-0.867567,HIP 6130,0.78,5.79,0.256,-4.71,,9.29,Svalues,19.6712,-0.8676,19.6712447076000,-0.8675663596230,0.002,0.001,90,2533723670313663872,19.67310694777,0.0477,-0.86865677081,0.0370,36.2671,0.0566,432.467,0.100,-253.254,0.076,0,1.44743e+07,3.76187e+03,7.786872,7.11168e+06,2.22792e+04,8.221458,1.03469e+07,3.01518e+04,7.224899,0.996559,16.97,0.20,5273.67,0.0387,0.0160,0.81,0.457
0.012326,19.871098,-24.951209,HIP 6197,0.701,4.79,0.26,-4.64,,9.19,Svalues,19.8711,-24.9512,19.8711007431000,-24.9512066470000,0.001,0.001,90,5040068191130125056,19.87099489227,0.0338,-24.95173173370,0.0313,20.4229,0.0422,-22.290,0.084,-121.955,0.072,0,9.61907e+06,2.43934e+03,8.230534,5.02267e+06,4.30503e+03,8.599051,6.44202e+06,7.07005e+03,7.739366,0.859686,9.67,0.24,5682.67,0.0967,0.0385,0.99,0.917
0.014034,20.134449,-11.467706,HIP 6276,0.791,5.71,0.529,-4.32,,8.01,Svalues,20.1344,-11.4677,20.1344502729000,-11.4677023067000,0.001,0.001,90,2470272812780609280,20.13493985076,0.0343,-11.46829167498,0.0337,28.3029,0.0482,111.438,0.091,-136.885,0.067,0,9.66487e+06,4.61710e+03,8.225375,4.79688e+06,6.42660e+03,8.648990,6.80588e+06,1.23444e+04,7.679710,0.969280,10.38,0.16,5301.50,0.0250,0.0125,0.84,0.499
0.648780,20.367654,31.341424,HIP 6339,0.916,6.17,0.487,,,,Svalues,20.3677,31.3414,20.3674546759000,31.3413648683000,0.003,0.003,0,310361075612875392,20.37031975808,0.1011,31.34083821218,0.0854,33.4089,0.1197,568.334,0.168,-122.326,0.213,0,9.84190e+06,4.51867e+03,8.205668,4.57557e+06,7.34543e+03,8.700274,7.37676e+06,1.56402e+04,7.592255,1.108019,21.01,0.62,4957.00,0.1193,0.0610,0.84,0.388
0.016644,20.496314,76.710284,HIP 6379,0.826,6.04,0.222,-4.83,,9.48,Svalues,20.4963,76.7103,20.4963050877000,76.7102881447000,0.001,0.001,90,560130775546153344,20.49565622136,0.0221,76.71014752540,0.0204,58.8216,0.0249,-34.643,0.041,-32.660,0.038,0,3.20098e+07,5.76796e+03,6.925160,1.53403e+07,2.65019e+04,7.386802,2.30464e+07,6.15813e+04,6.355411,1.031391,-22.70,0.15,5243.50,0.0143,0.0082,0.75,0.386
0.016114,20.531721,-26.893103,HIP 6390,0.97,6.29,0.367,,,,Svalues,20.5317,-26.8931,20.5317241067000,-26.8930994845000,0.002,0.001,90,5036553052456200320,20.53144183047,0.0427,-26.89406775854,0.0299,32.5591,0.0466,-58.470,0.120,-224.887,0.064,0,7.68065e+06,2.58526e+03,8.474871,3.46482e+06,3.97001e+03,9.002186,5.89835e+06,8.08571e+03,7.835094,1.167092,20.86,0.16,4914.00,0.1970,0.1025,0.78,0.322
0.023961,20.574484,18.682704,HIP 6405,0.627,4.92,0.17,-4.93,,9.63,Svalues,20.5745,18.6827,20.5744898874000,18.6827076324000,0.001,0.001,90,2786115533677290240,20.57702597735,0.0355,18.68269745879,0.0307,38.3758,0.0407,557.988,0.077,-2.367,0.073,0,3.60544e+07,1.07607e+04,6.795969,1.91908e+07,3.87938e+04,7.143658,2.34384e+07,6.61662e+04,6.337102,0.806555,5.58,0.16,5763.33,0.0302,0.0130,0.99,0.968
0.174047,20.681061,10.369538,HIP 6442,0.681,3.86,0.141,-5.14,,9.96,Svalues,20.6811,10.3695,20.6810131036000,10.3695488457000,0.003,0.003,90,2579398139245536768,20.68060762074,0.0783,10.36916038827,0.0737,17.7470,0.0979,-92.639,0.221,-90.223,0.186,0,2.27784e+07,6.28425e+03,7.294557,1.18575e+07,4.24394e+04,7.666410,1.50760e+07,5.55725e+04,6.816203,0.850207,-14.22,0.30,5708.75,1.2170,0.6060,1.73,2.869
0.007818,20.760997,-12.966069,HIP 6456,0.9,5.45,0.184,-5.0,,9.74,Svalues,20.761,-12.9661,20.7609949318000,-12.9660681910000,0.001,0.001,90,2456361448068367360,20.76303537528,0.0361,-12.96617847551,0.0304,33.2105,0.0473,461.818,0.081,-25.612,0.062,1,1.69366e+07,3.79204e+03,7.616302,8.12452e+06,1.27637e+04,8.076894,1.21949e+07,3.15401e+04,7.046473,1.030421,34.70,0.12,5274.00,0.2920,0.1515,0.96,0.638
0.019331,20.868929,46.890638,HIP 6498,0.691,3.8,0.131,-5.23,,10.07,Svalues,20.8689,46.8906,20.8689226869000,46.8906348033000,0.002,0.001,0,398265174829845504,20.86957936970,0.0740,46.89044137469,0.0539,12.1390,0.0874,104.231,0.095,-44.926,0.108,0,1.06852e+07,4.28670e+03,8.116406,5.61926e+06,5.37864e+03,8.477190,7.04542e+06,1.47714e+04,7.642153,0.835037,-3.64,0.22,5811.00,,,1.67,2.858
0.002273,21.116664,39.062062,HIP 6575,1.1,5.71,0.279,,,,Svalues,21.1167,39.0621,21.1166631897000,39.0620619456000,0.002,0.001,0,323570058554178688,21.11782927154,0.0468,39.06193362622,0.0586,30.2354,0.0741,210.290,0.096,-29.804,0.141,0,1.01380e+07,5.64574e+03,8.173482,5.02257e+06,7.50454e+03,8.599074,7.12749e+06,1.70387e+04,7.629578,0.969496,14.68,0.15,5312.50,0.0387,0.0123,0.80,0.458
0.018103,21.224762,18.49993,HIP 6613,0.912,5.89,0.172,,,,Svalues,21.2248,18.4999,21.2247669232000,18.4999318683000,0.001,0.001,90,2786053067672564736,21.22725147400,0.0430,18.49911271687,0.0373,31.7568,0.0501,547.235,0.089,-190.258,0.084,0,9.47380e+06,3.09207e+03,8.247056,4.48001e+06,5.96530e+03,8.723191,6.96800e+06,9.83119e+03,7.654150,1.069041,6.87,0.19,5113.67,0.1185,0.0423,0.81,0.400
0.016393,21.302153,28.566693,HIP 6643,0.577,3.9,0.144,-5.07,,9.86,Svalues,21.3022,28.5667,21.3021482709000,28.5666948666000,0.001,0.001,90,297045096447719040,21.30338072888,0.0446,28.56601690880,0.0330,22.2795,0.0463,251.399,0.080,-157.461,0.074,0,3.03365e+07,1.01845e+04,6.983450,1.66824e+07,3.38328e+04,7.295742,1.90169e+07,4.20366e+04,6.564072,0.731670,18.40,0.47,6053.00,0.3433,0.1720,1.40,2.383
0.014928,21.333776,1.460854,HIP 6653,0.675,4.4,0.153,-5.05,,9.82,Svalues,21.3338,1.4609,21.3337778516000,1.4608577104600,0.002,0.001,90,2559181861327324928,21.33407147214,0.0701,1.46059245237,0.0390,25.0373,0.0839,68.174,0.104,-61.608,0.081,0,2.41955e+07,6.59885e+03,7.229027,1.28173e+07,3.38912e+04,7.581895,1.59502e+07,5.76023e+04,6.755004,0.826891,1.03,0.21,5765.33,0.3165,0.1610,1.24,1.525
2.576217,21.333776,1.460854,HIP 6653,0.675,4.4,0.153,-5.05,,9.82,Svalues,21.3338,1.4609,21.3338743693000,1.4601451729700,0.001,0.000,90,2559181865621932544,21.33387436929,0.9321,1.46014517297,0.3684,,,,,,,0,4.78597e+05,7.24853e+03,11.488441,,,,,,,,,,,,,,
0.020071,21.536604,34.5797,HIP 6702,0.5,3.43,0.2,-4.71,,9.29,Svalues,21.5366,34.5797,21.5366099424000,34.5797026730000,0.001,0.001,90,317350357498173312,21.53784552703,0.0363,34.57933893984,0.0309,26.3828,0.0375,236.277,0.086,-84.481,0.071,0,6.13340e+07,2.62843e+04,6.219113,3.51439e+07,7.06466e+04,6.486764,3.60721e+07,1.81481e+05,5.868992,0.617772,,,6433.00,0.3010,0.1855,1.49,3.410
0.465587,21.580031,-4.674109,HIP 6712,0.707,3.76,0.185,-4.89,,9.57,Svalues,21.58,-4.6741,21.5799049241000,-4.6740783961700,0.012,0.008,90,2482274463233174016,21.57949980542,0.3567,-4.67453359362,0.2956,20.4721,0.4206,-93.780,0.755,-105.724,0.531,0,1.22380e+07,3.97621e+03,7.969088,6.35020e+06,1.12071e+04,8.344420,8.21815e+06,1.69385e+04,7.474985,0.869434,-22.81,0.34,5581.00,0.1710,0.0900,1.16,1.170
0.048374,22.101509,17.079259,HIP 6869,0.526,3.1,0.195,-4.75,,9.34,Svalues,22.1015,17.0793,22.1015228976000,17.0792610191000,0.002,0.002,0,2593154747696080640,22.10203043902,0.0496,17.07911698529,0.0509,19.3887,0.0649,112.682,0.113,-33.453,0.116,0,4.86852e+07,1.58337e+04,6.469874,2.74872e+07,7.69864e+04,6.753563,2.95391e+07,1.04768e+05,6.085925,0.667638,8.61,0.16,6268.00,,,1.90,5.022
0.013110,22.143166,42.267688,HIP 6878,0.505,3.99,0.268,-4.5,,8.94,Svalues,22.1432,42.2677,22.1431679037000,42.2676913580000,0.001,0.001,0,396341196983414272,22.14347394594,0.0401,42.26727098837,0.0378,30.1042,0.0454,52.600,0.074,-97.634,0.090,0,4.62474e+07,1.91595e+04,6.525649,2.62248e+07,5.92006e+04,6.804608,2.80487e+07,1.06003e+05,6.142139,0.662469,8.73,0.44,6269.00,0.1005,0.0455,1.19,1.979
0.014073,22.2704,21.723166,HIP 6917,0.966,5.92,0.567,,,,Svalues,22.2704,21.7232,22.2704039388000,21.7231673761000,0.004,0.003,90,288781167053300480,22.27253604816,0.1030,21.72237619381,0.0900,42.7464,0.1156,460.032,0.240,-183.762,0.205,0,2.02910e+07,1.00163e+04,7.420106,9.00297e+06,2.10393e+04,7.965424,1.56638e+07,3.20598e+04,6.774679,1.190745,,,4890.00,0.5730,0.2730,0.98,0.497
0.010031,22.464021,31.007335,HIP 6978,0.71,4.78,0.195,-4.85,,9.51,Svalues,22.464,31.0073,22.4640242457000,31.0073351566000,0.002,0.001,90,315377872293129344,22.46516846202,0.0504,31.00733948409,0.0379,23.0594,0.0478,227.777,0.103,1.004,0.081,0,1.49738e+07,4.76603e+03,7.750032,7.76041e+06,2.49039e+04,8.126676,9.96998e+06,2.43396e+04,7.265184,0.861492,11.86,0.17,5662.00,0.1245,0.0750,1.10,1.121
0.007498,22.80811,-10.896542,HIP 7080,0.76,4.22,0.145,-5.12,,9.92,Svalues,22.8081,-10.8965,22.8081099229000,-10.8965399187000,0.002,0.001,90,2458621356779671808,22.80820282597,0.0634,-10.89638859440,0.0343,17.2766,0.0618,21.188,0.154,35.146,0.061,0,1.36574e+07,4.01170e+03,7.849943,7.05384e+06,8.70284e+03,8.230325,9.15974e+06,2.21059e+04,7.357212,0.873113,41.83,0.17,5663.33,0.4067,0.1990,1.40,1.821
0.005629,22.831352,29.413089,HIP 7090,0.622,4.15,0.168,-4.93,,9.64,Svalues,22.8314,29.4131,22.8313533132000,29.4130900660000,0.002,0.001,0,297159754894750848,22.83223362171,0.0584,29.41271280716,0.0438,22.9032,0.0753,178.103,0.080,-87.622,0.098,0,2.57897e+07,8.41266e+03,7.159750,1.37585e+07,4.42586e+04,7.504961,1.65631e+07,7.01937e+04,6.714064,0.790897,14.93,0.17,5843.00,0.3020,0.1545,1.36,1.934
0.012406,23.013027,16.947229,HIP 7143,0.929,2.95,0.267,,,,Svalues,23.013,16.9472,23.0130305926000,16.9472292549000,0.004,0.003,90,2592750264855961472,23.01357854980,0.1017,16.94638697622,0.0815,16.9702,0.1054,121.741,0.250,-195.626,0.170,0,4.64941e+07,1.84047e+04,6.519872,2.14422e+07,4.25203e+04,7.023213,3.42094e+07,1.81124e+05,5.926557,1.096656,-3.81,8.67,4972.00,,,3.59,7.084
0.013602,23.259036,53.033756,HIP 7221,0.71,4.87,0.151,-5.07,,9.85,Svalues,23.259,53.0338,23.2590307260000,53.0337580535000,0.002,0.001,90,407441733236422912,23.26060461479,0.0459,53.03381585401,0.0348,18.0103,0.0515,219.822,0.103,13.422,0.076,0,9.67141e+06,2.27287e+03,8.224641,5.01136e+06,4.52920e+03,8.601499,6.54103e+06,4.47860e+03,7.722805,0.878694,-20.04,0.21,5635.00,0.2982,0.1455,1.14,1.189
0.013874,23.315869,-24.177962,HIP 7235,0.766,5.52,0.3,-4.6,,9.13,Svalues,23.3159,-24.178,23.3158725406000,-24.1779598979000,0.001,0.000,90,5038817840251308288,23.31715775974,0.0298,-24.17864277830,0.0174,51.8965,0.0376,272.317,0.070,-158.603,0.029,0,3.71820e+07,6.20828e+03,6.762535,1.86721e+07,1.36534e+04,7.173407,2.56140e+07,2.48698e+04,6.240727,0.932680,2.45,0.13,5490.75,0.0945,0.0447,0.83,0.558
0.016443,23.329281,23.975569,HIP 7244,0.666,5.02,0.308,-4.51,,8.97,Svalues,23.3293,23.9756,23.3292760620000,23.9755697096000,0.001,0.001,90,291701396922348672,23.32926626870,0.0486,23.97569484923,0.0396,30.2479,0.0556,-2.078,0.087,29.065,0.079,0,1.94788e+07,1.12295e+04,7.464463,1.02424e+07,2.81703e+04,7.825380,1.28024e+07,2.48228e+04,6.993689,0.831692,11.08,0.13,5776.00,0.0590,0.0285,0.92,0.841
