angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,Star,Nobs,Smin,Smax,Smean,e_Smean,sdS,Wmin,Wmean,Date1,Date2,SName,RAJ2000,DEJ2000,rPos,Bmag,Vmag,ASCC,HIP
1.359069,40.0517588593000,-9.4528711221300,0.006,0.006,90,5173902189571919872,40.05115667284,0.2298,-9.45321100644,0.1857,45.6099,0.2451,-137.964,0.416,-78.941,0.359,0,1.03772e+08,1.41815e+05,5.648168,5.75701e+07,4.65365e+05,5.950895,6.31826e+07,2.75151e+05,5.260427,0.690469,-8.50,3.39,6237.00,0.0920,0.0452,1.19,1.936,HD  16673,16,0.2076,0.2331,0.2199,0.0075,3.43,0.0,0.0,1975-08-22,1976-01-17,HD 16673,40.0521,-9.4527,A,6.317,5.789,1269017,12444
1.359069,40.0517588593000,-9.4528711221300,0.006,0.006,90,5173902189571919872,40.05115667284,0.2298,-9.45321100644,0.1857,45.6099,0.2451,-137.964,0.416,-78.941,0.359,0,1.03772e+08,1.41815e+05,5.648168,5.75701e+07,4.65365e+05,5.950895,6.31826e+07,2.75151e+05,5.260427,0.690469,-8.50,3.39,6237.00,0.0920,0.0452,1.19,1.936,HD  16673,14,0.2006,0.2179,0.2087,0.0042,1.99,0.0,0.0,1976-09-03,1977-02-02,HD 16673,40.0521,-9.4527,A,6.317,5.789,1269017,12444
1.359069,40.0517588593000,-9.4528711221300,0.006,0.006,90,5173902189571919872,40.05115667284,0.2298,-9.45321100644,0.1857,45.6099,0.2451,-137.964,0.416,-78.941,0.359,0,1.03772e+08,1.41815e+05,5.648168,5.75701e+07,4.65365e+05,5.950895,6.31826e+07,2.75151e+05,5.260427,0.690469,-8.50,3.39,6237.00,0.0920,0.0452,1.19,1.936,HD  16673,3,0.173,0.2099,0.1919,0.0185,9.62,8706.7,14501.2,1977-09-28,1977-12-01,HD 16673,40.0521,-9.4527,A,6.317,5.789,1269017,12444
1.359069,40.0517588593000,-9.4528711221300,0.006,0.006,90,5173902189571919872,40.05115667284,0.2298,-9.45321100644,0.1857,45.6099,0.2451,-137.964,0.416,-78.941,0.359,0,1.03772e+08,1.41815e+05,5.648168,5.75701e+07,4.65365e+05,5.950895,6.31826e+07,2.75151e+05,5.260427,0.690469,-8.50,3.39,6237.00,0.0920,0.0452,1.19,1.936,HD  16673,6,0.2096,0.2272,0.2191,0.0072,3.31,8808.5,15904.2,1978-08-22,1979-01-19,HD 16673,40.0521,-9.4527,A,6.317,5.789,1269017,12444
1.359069,40.0517588593000,-9.4528711221300,0.006,0.006,90,5173902189571919872,40.05115667284,0.2298,-9.45321100644,0.1857,45.6099,0.2451,-137.964,0.416,-78.941,0.359,0,1.03772e+08,1.41815e+05,5.648168,5.75701e+07,4.65365e+05,5.950895,6.31826e+07,2.75151e+05,5.260427,0.690469,-8.50,3.39,6237.00,0.0920,0.0452,1.19,1.936,HD  16673,13,0.2105,0.2317,0.222,0.0059,2.68,8476.4,11847.9,1979-10-26,1980-01-22,HD 16673,40.0521,-9.4527,A,6.317,5.789,1269017,12444
1.359069,40.0517588593000,-9.4528711221300,0.006,0.006,90,5173902189571919872,40.05115667284,0.2298,-9.45321100644,0.1857,45.6099,0.2451,-137.964,0.416,-78.941,0.359,0,1.03772e+08,1.41815e+05,5.648168,5.75701e+07,4.65365e+05,5.950895,6.31826e+07,2.75151e+05,5.260427,0.690469,-8.50,3.39,6237.00,0.0920,0.0452,1.19,1.936,HD  16673,202,0.1834,0.2237,0.2086,0.0066,3.16,1518.9,3167.8,1980-07-09,1981-02-04,HD 16673,40.0521,-9.4527,A,6.317,5.789,1269017,12444
1.359069,40.0517588593000,-9.4528711221300,0.006,0.006,90,5173902189571919872,40.05115667284,0.2298,-9.45321100644,0.1857,45.6099,0.2451,-137.964,0.416,-78.941,0.359,0,1.03772e+08,1.41815e+05,5.648168,5.75701e+07,4.65365e+05,5.950895,6.31826e+07,2.75151e+05,5.260427,0.690469,-8.50,3.39,6237.00,0.0920,0.0452,1.19,1.936,HD  16673,66,0.1946,0.2141,0.2046,0.005,2.43,2308.1,3108.3,1981-08-31,1981-10-23,HD 16673,40.0521,-9.4527,A,6.317,5.789,1269017,12444
1.359069,40.0517588593000,-9.4528711221300,0.006,0.006,90,5173902189571919872,40.05115667284,0.2298,-9.45321100644,0.1857,45.6099,0.2451,-137.964,0.416,-78.941,0.359,0,1.03772e+08,1.41815e+05,5.648168,5.75701e+07,4.65365e+05,5.950895,6.31826e+07,2.75151e+05,5.260427,0.690469,-8.50,3.39,6237.00,0.0920,0.0452,1.19,1.936,HD  16673,51,0.2049,0.2393,0.2226,0.0068,3.05,1906.4,2873.3,1982-08-29,1983-01-12,HD 16673,40.0521,-9.4527,A,6.317,5.789,1269017,12444
3.074108,41.0499506197000,49.2284506710000,0.011,0.008,90,438829629113960704,41.05215123914,0.2869,49.22806439016,0.2190,89.6955,0.3006,333.779,0.726,-89.722,0.525,0,5.23198e+08,1.94196e+06,3.891701,2.70034e+08,1.73429e+06,4.272840,2.95782e+08,1.14782e+06,3.584489,0.688351,25.09,0.66,6282.50,0.2280,0.1140,1.34,2.521,HD  16895,2,0.1551,0.1623,0.1587,0.0051,3.21,3326.2,12848.3,1978-09-27,1978-10-25,HD 16895,41.0487,49.2287,A,4.618,4.1,308753,12777
0.211364,41.0214966038000,44.2970413382000,0.003,0.003,0,340647020322856192,41.02151405921,0.0634,44.29701256772,0.0725,1.7466,0.0989,2.902,0.167,-6.682,0.168,0,1.62452e+08,2.08575e+05,5.161550,7.45973e+07,1.16368e+05,5.669581,1.17280e+08,2.27767e+05,4.588859,1.080722,-1.22,0.15,5232.33,,,57.40,2224.985,HD  16901,1,0.1873,0.1873,0.1873,0.0,0.0,8380.7,8380.7,1979-12-01,1979-12-01,HD 16901,41.0215,44.2971,A,6.319,5.434,384426,12768
3.151669,41.5719867099000,11.7752391919000,0.002,0.001,90,25488745411919360,41.57314716017,0.0440,11.77432814454,0.0361,61.9128,0.0461,263.849,0.106,-211.596,0.090,0,1.07800e+07,7.07046e+03,8.106816,3.99900e+06,8.54017e+03,8.846509,9.61986e+06,2.48006e+04,7.303998,1.542512,10.85,0.14,4257.42,0.3827,0.2000,0.73,0.159,HD  17230,1,1.105,1.105,1.105,0.0,0.0,1816.4,1816.4,1978-11-15,1978-11-15,HD 17230,41.5713,11.7758,A,9.851,8.616,918683,12929
1.758679,41.9772598846000,29.2471213506000,0.009,0.009,90,128855517166594048,41.97800040597,0.2875,29.24658063954,0.2518,19.2775,0.3330,150.067,0.592,-125.586,0.550,0,4.20270e+08,1.96138e+06,4.129543,1.68363e+08,3.42922e+05,4.785772,3.07999e+08,1.29016e+06,3.540547,1.245225,-15.72,0.29,4682.00,0.1120,0.0590,11.14,53.689,HD  17361,1,0.1088,0.1088,0.1088,0.0,0.0,8434.2,8434.2,1979-12-01,1979-12-01,HD 17361,41.9768,29.2474,A,5.628,4.513,654934,13061
2.427669,42.1822014943000,31.1151646021000,0.002,0.002,0,130173900330982016,42.18329450371,0.0640,31.11445588689,0.0607,24.2131,0.0784,217.339,0.135,-164.607,0.139,0,4.26334e+07,1.25558e+05,6.613990,1.84030e+07,1.82300e+05,7.189167,3.37523e+07,3.02955e+05,5.941160,1.248006,-13.38,9.43,4785.53,,,2.66,3.345,HD  17433,1,1.3137,1.3137,1.3137,0.0,0.0,13210.2,13210.2,1978-09-01,1978-09-01,HD 17433,42.1816,31.1156,A,7.971,6.944,557362,13118
0.162834,42.3621434961000,37.3263947989000,0.003,0.002,90,141537799678352640,42.36202972333,0.1178,37.32639796185,0.0690,8.3892,0.1275,-21.013,0.162,0.735,0.144,0,5.52295e+07,1.72015e+04,6.332938,3.21910e+07,6.46552e+04,6.582052,3.21442e+07,6.66139e+04,5.994165,0.587887,8.26,1.50,6541.00,1.1295,0.5690,4.29,30.354,HD  17484,2,0.173,0.1776,0.1753,0.0033,1.86,3970.6,4025.6,1980-08-18,1980-08-18,HD 17484,42.3622,37.3264,A,6.891,6.441,464806,13176
0.217442,42.6742063643000,55.8954904374000,0.012,0.012,90,454491381980370304,42.67433363173,0.2935,55.89543571834,0.2928,4.2061,0.3744,16.574,0.785,-12.709,0.770,0,1.15875e+09,3.36084e+06,3.028394,2.85332e+08,3.30751e+06,4.213012,8.13458e+08,6.96610e+06,2.486082,1.726930,,,4366.00,,,103.67,3518.172,HD  17506,2,0.3401,0.3576,0.3489,0.0124,3.55,3139.8,3925.0,1980-08-29,1980-08-29,HD 17506,42.6741,55.8955,A,5.423,3.759,172143,13268
4.553897,42.6537245554000,15.7099150584000,0.002,0.002,90,33439176553394048,42.65525610351,0.0590,15.70821224316,0.0452,42.7647,0.0576,342.433,0.139,-395.502,0.117,0,7.64808e+06,3.98083e+03,8.479485,3.05365e+06,5.91367e+03,9.139339,6.43917e+06,1.91889e+04,7.739845,1.399494,-29.03,0.19,4560.84,0.4145,0.1775,0.73,0.207,HD  17660,1,1.0498,1.0498,1.0498,0.0,0.0,1726.2,1726.2,1978-11-15,1978-11-15,HD 17660,42.6529,15.7109,A,10.095,8.881,835112,13258
0.160822,43.5644517094000,52.7624681162000,0.010,0.009,90,441161693272720640,43.56443127133,0.2364,52.76245632311,0.2548,15.7163,0.3150,-2.872,0.646,-2.739,0.606,1,6.97817e+08,4.59466e+06,3.579012,3.01589e+08,2.14331e+06,4.152849,4.29157e+08,8.76724e+05,3.180381,0.972469,8.59,3.28,5626.00,,,11.18,112.778,HD  17878,2,0.3149,0.318,0.3164,0.0022,0.69,13742.2,17099.4,1980-08-29,1980-08-29,HD 17878,43.5644,52.7625,A,4.681,3.933,240232,13531
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,6,0.734,0.8453,0.7851,0.0406,5.17,0.0,0.0,1967-10-23,1967-12-11,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,17,0.6764,0.7903,0.7372,0.0326,4.42,0.0,0.0,1968-09-06,1969-02-03,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,16,0.7434,0.9074,0.8189,0.0468,5.72,0.0,0.0,1969-08-21,1970-01-26,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,11,0.7175,0.87,0.7873,0.0509,6.47,0.0,0.0,1970-09-14,1971-01-11,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,13,0.7194,0.8303,0.7562,0.0326,4.3,0.0,0.0,1971-09-05,1971-12-29,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,17,0.6724,0.7814,0.7199,0.0277,3.85,0.0,0.0,1972-08-25,1973-01-21,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,13,0.6725,0.762,0.7092,0.0278,3.92,0.0,0.0,1973-08-15,1974-01-14,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,14,0.6517,0.8151,0.7154,0.0442,6.18,0.0,0.0,1974-08-01,1975-01-26,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,18,0.6031,0.7775,0.7144,0.0444,6.21,0.0,0.0,1975-08-21,1976-01-17,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,14,0.635,0.7046,0.6715,0.021,3.13,0.0,0.0,1976-09-03,1977-02-02,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,5,0.5579,0.6682,0.6213,0.0446,7.18,6938.1,10668.1,1977-09-28,1977-12-04,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,8,0.5551,0.6229,0.6058,0.0228,3.77,7502.2,14774.0,1978-08-22,1979-01-29,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,13,0.5738,0.657,0.634,0.0212,3.34,6923.7,25931.7,1979-10-26,1980-01-22,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,267,0.5321,0.6655,0.6077,0.0203,3.33,1239.4,2634.1,1980-07-09,1981-02-06,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,159,0.5225,0.6365,0.5857,0.0217,3.7,620.7,2501.5,1981-08-07,1982-01-16,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
3.709341,43.1338674390000,-12.7697140693000,0.001,0.001,90,5160075762132996992,43.13562162144,0.0389,-12.77052831794,0.0345,96.5400,0.0435,397.346,0.076,-189.114,0.075,0,9.04773e+07,1.15212e+05,5.797017,4.25928e+07,1.96669e+05,6.278048,6.38738e+07,4.49774e+05,5.248612,1.029436,17.91,0.14,5178.00,0.1075,0.0587,0.79,0.409,HD  17925,33,0.5324,0.6813,0.6104,0.0333,5.45,2145.4,2538.6,1982-08-30,1983-01-12,HD 17925,43.1329,-12.7693,A,6.943,6.044,1349501,13402
2.968654,43.9127482172000,26.8732156805000,0.001,0.001,90,116037204451525376,43.91402475737,0.0399,26.87238287598,0.0310,44.3676,0.0450,264.469,0.095,-193.427,0.073,0,2.20044e+07,6.80434e+03,7.332093,1.02950e+07,3.97395e+04,7.819824,1.60894e+07,4.83571e+04,6.745573,1.074252,32.16,0.14,5058.50,0.2025,0.1200,0.90,0.482,HD  18143,1,0.1739,0.1739,0.1739,0.0,0.0,1495.6,1495.6,1979-11-14,1979-11-14,HD 18143,43.912,26.8737,A,8.479,7.553,655288,13642
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,9,0.1697,0.1858,0.1774,0.006,3.4,0.0,0.0,1966-08-31,1967-01-26,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,4,0.1664,0.1864,0.1749,0.0083,4.77,0.0,0.0,1967-10-23,1967-12-09,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,8,0.1691,0.1879,0.1793,0.0062,3.45,0.0,0.0,1968-09-06,1968-11-09,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,17,0.1756,0.1947,0.1841,0.0057,3.11,0.0,0.0,1969-08-22,1970-01-27,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,8,0.1751,0.1828,0.1793,0.0031,1.71,0.0,0.0,1970-09-14,1971-01-11,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,8,0.1729,0.1858,0.1815,0.0044,2.44,0.0,0.0,1971-09-08,1972-02-02,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,16,0.1777,0.1934,0.1848,0.0052,2.79,0.0,0.0,1972-08-25,1973-01-21,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,11,0.1789,0.1927,0.1856,0.0045,2.42,0.0,0.0,1973-09-17,1974-02-08,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,13,0.1691,0.186,0.1797,0.0052,2.88,0.0,0.0,1974-08-23,1975-01-26,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,12,0.1639,0.1845,0.1734,0.0062,3.6,0.0,0.0,1975-08-22,1976-01-17,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,14,0.1636,0.1768,0.1711,0.0039,2.26,0.0,0.0,1976-09-03,1977-02-02,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,3,0.1539,0.1742,0.1637,0.0102,6.21,8779.0,14963.4,1977-09-28,1977-12-01,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,5,0.1862,0.1943,0.1887,0.0035,1.85,17190.1,17882.4,1978-08-22,1979-01-19,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,5,0.1878,0.1943,0.1914,0.0029,1.52,8688.4,8847.4,1979-10-26,1980-01-22,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
3.051312,44.1090488610000,18.0232403302000,0.005,0.003,90,35773474098974592,44.11023525215,0.1199,18.02224313630,0.1058,27.2557,0.1350,262.027,0.304,-231.606,0.221,0,1.26020e+08,2.54082e+05,5.437270,7.06715e+07,2.60106e+05,5.728277,7.31262e+07,5.72341e+05,5.101738,0.626539,12.59,0.32,6359.50,,,2.11,6.570,HD  18256,24,0.1685,0.1826,0.1746,0.0036,2.09,2891.4,3305.1,1981-09-02,1982-02-26,HD 18256,44.1083,18.0237,A,6.054,5.58,835295,13702
