angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,_RAJ2000,_DEJ2000,SPOCS,Name,Teff,logg,[M/H],S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Crms,Lrms,N,[Fe/H],RAJ2000,DEJ2000,Vmag,Dist,logL,Rstar,Mstar,Miso,logg2,Age,CCat,Simbad
0.501588,274.7867525930000,33.2312694720000,0.001,0.001,0,4592816852706649984,274.78677710091,0.0244,33.23186155941,0.0320,27.0791,0.0313,4.761,0.056,137.517,0.072,1,1.12875e+07,8.19168e+03,8.056868,5.62804e+06,9.54961e+03,8.475495,7.81101e+06,1.54305e+04,7.530151,0.945344,,,5487.00,0.0340,0.0160,0.87,0.622,274.786667,33.231389,2974,HD 168603,5422,4.5,0.13,0.37,-4.49,5.3,4.5,2.4,-34.2,357,0.01,0.01,1,0.18,18 19 08.8,+33 13 53,8.28,36.74,-0.23,0.87,0.87,0.96,4.52,2.9,1,Simbad
0.603891,276.5914073450000,8.6157702511400,0.001,0.001,0,4478524169500496000,276.59055835911,0.0484,8.61374260445,0.0551,28.2972,0.0658,-194.960,0.092,-470.941,0.096,0,1.08648e+07,5.16723e+03,8.098310,5.43022e+06,9.20395e+03,8.514344,7.57064e+06,2.12569e+04,7.564088,0.950256,-17.36,0.20,5306.00,0.1063,0.0447,0.89,0.561,276.59125,8.615833,2975,HD 169889,5357,4.5,-0.13,0.19,-4.88,2.5,0.5,2.3,-18.2,359,0.01,0.01,1,-0.14,18 26 21.9,+08 36 57,8.32,36.67,-0.24,0.88,0.89,0.86,4.49,9.7,1,Simbad
0.595826,278.4195078350000,4.5923524224900,0.002,0.002,0,4283479362308652800,278.41960313647,0.0725,4.59233489001,0.0627,8.7807,0.0819,22.064,0.129,-4.072,0.132,0,1.35376e+07,1.15070e+04,7.859509,6.45587e+06,2.75374e+04,8.326502,9.92047e+06,2.34773e+04,7.270590,1.055912,14.86,0.66,5087.60,,,3.53,7.522,278.419583,4.5925,2976,HD 171264,5195,3.59,-0.01,0.23,-4.81,4.3,2.4,3.5,11.3,257,0.01,0.01,1,0.03,18 33 40.7,+04 35 33,8.09,119.9,0.9,3.47,1.71,1.5,3.55,2.7,1,Simbad
0.599012,278.6317732970000,35.6615247759000,0.001,0.001,0,2095108312831835648,278.63174113666,0.0208,35.66143115341,0.0295,4.2974,0.0304,-6.069,0.042,-21.745,0.049,0,1.24262e+06,3.05229e+02,10.452519,7.14558e+05,5.41146e+02,10.716294,7.60748e+05,5.42545e+02,10.058819,0.657476,-4.40,0.36,6433.31,0.2035,0.0857,1.30,2.604,278.631667,35.661667,2977,WASP-3,6352,4.21,-0.05,0.17,,16.9,13.1,7.9,-7.3,192,0.01,0.01,1,-0.01,18 34 31.6,+35 39 42,,,,,,,,,0,Simbad
0.461435,278.6819832040000,-28.0723151419000,0.002,0.001,90,4048636941542753152,278.68183887555,0.0545,-28.07278492113,0.0484,22.2871,0.0551,-29.578,0.105,-109.110,0.085,0,8.14608e+06,7.28479e+03,8.410995,4.07231e+06,6.05385e+03,8.826785,5.64318e+06,1.06075e+04,7.883110,0.943675,21.11,0.17,5436.33,0.0230,0.0158,0.92,0.667,278.682083,-28.072222,2978,HD 171238,5440,4.48,0.17,0.31,-4.58,3.2,1.9,2.5,20.6,255,0.01,0.01,1,0.2,18 34 43.7,-28 04 20,8.61,50.28,-0.09,1.01,1.11,0.96,4.42,7.6,1,Simbad
0.937201,280.2286759250000,31.5330804385000,0.001,0.001,90,2090051761936884864,280.22910286013,0.0250,31.52947774923,0.0291,41.7891,0.0328,84.515,0.054,-836.738,0.054,0,9.46407e+06,2.94658e+03,8.248171,4.30922e+06,3.91701e+03,8.765391,7.21648e+06,6.17470e+03,7.616107,1.149284,28.50,0.13,4976.00,0.0860,0.0415,0.66,0.238,280.22875,31.533333,2979,HIP 91605,4841,4.55,-0.3,0.24,-4.82,1.7,0.1,1.7,27.7,272,0.01,0.02,1,-0.33,18 40 54.9,+31 32 00,8.54,23.54,-0.63,0.68,0.61,0.71,4.65,9.3,0,Simbad
4.741157,280.2302077110000,31.5337697591000,0.002,0.002,90,2090051830656364032,280.23021015787,0.0641,31.53373903756,0.0697,0.2058,0.0751,0.484,0.148,-7.135,0.115,0,4.35584e+03,4.85921e+00,16.590685,2.33597e+03,1.91209e+01,16.930220,3.08229e+03,1.24925e+01,16.039734,0.890486,,,5512.00,1.6610,0.8300,,,280.22875,31.533333,2979,HIP 91605,4841,4.55,-0.3,0.24,-4.82,1.7,0.1,1.7,27.7,272,0.01,0.02,1,-0.33,18 40 54.9,+31 32 00,8.54,23.54,-0.63,0.68,0.61,0.71,4.65,9.3,0,Simbad
0.514180,281.1947671650000,47.4971518730000,0.001,0.001,0,2119602202081351168,281.19473157740,0.0179,47.49726060035,0.0220,5.1821,0.0220,-5.584,0.038,25.253,0.041,0,1.35728e+05,3.24333e+01,12.856693,5.58304e+04,6.45981e+01,13.484211,1.13496e+05,9.07975e+01,12.124469,1.359742,-50.48,0.99,4534.49,0.5965,0.2970,0.81,0.253,281.194583,47.497222,2980,Kepler-94,4715,4.49,0.32,0.46,-4.62,1.9,0.8,1.6,-52.5,150,0.02,0.03,1,0.41,18 44 46.7,+47 29 50,,,,,,,,,0,Simbad
0.112695,281.2741334630000,47.7744222753000,0.001,0.001,0,2119635153070609920,281.27416336825,0.0208,47.77441041201,0.0243,3.6676,0.0243,4.668,0.041,-2.755,0.043,0,9.26675e+05,2.77624e+02,10.771047,5.03909e+05,6.53459e+02,11.095507,6.10751e+05,5.80696e+02,10.297259,0.798247,2.79,0.83,5847.00,0.6720,0.3098,1.60,2.710,281.274167,47.774444,2981,KOI-263,5842,4.08,-0.11,0.12,,4.3,1.9,3.8,0.3,244,0.01,0.01,1,-0.12,18 45 05.8,+47 46 28,,,,,,,,,0,Simbad
3.375889,281.2727726100000,47.7744092082000,0.001,0.001,0,2119635153070609792,281.27280671481,0.0208,47.77439663505,0.0251,3.6586,0.0238,5.323,0.042,-2.920,0.047,0,5.42647e+05,1.82951e+02,11.352072,2.99247e+05,5.45733e+02,11.661312,3.58350e+05,5.38988e+02,10.876152,0.785160,2.36,0.58,6011.33,0.0780,0.0430,1.16,1.583,281.274167,47.774444,2981,KOI-263,5842,4.08,-0.11,0.12,,4.3,1.9,3.8,0.3,244,0.01,0.01,1,-0.12,18 45 05.8,+47 46 28,,,,,,,,,0,Simbad
0.551806,281.2881207130000,42.4510809768000,0.000,0.000,0,2116730994965905280,281.28813353034,0.0111,42.45109751530,0.0142,0.9498,0.0139,2.196,0.023,3.841,0.027,0,7.30091e+04,1.77543e+01,13.529923,4.10543e+04,8.57970e+01,13.817992,4.68040e+04,3.83328e+01,13.086212,0.731780,,,6346.75,0.8790,0.4450,1.46,3.135,281.287917,42.451111,2982,Kepler-8,6179,4.09,-0.06,0.16,-4.98,12.9,9.8,6.4,-51.1,77,0.03,0.03,3,-0.02,18 45 09.1,+42 27 04,,,,,,,,,0,Simbad
3.871055,281.2869049720000,42.4518847302000,0.008,0.005,0,2116730999263773824,281.28690856505,0.1611,42.45185944882,0.2225,0.3938,0.2020,0.616,0.350,-5.872,0.486,0,5.22276e+02,1.31158e+00,18.893616,3.13736e+02,1.22977e+01,19.109976,4.82484e+02,1.36353e+01,18.053213,1.056763,,,,,,,,281.287917,42.451111,2982,Kepler-8,6179,4.09,-0.06,0.16,-4.98,12.9,9.8,6.4,-51.1,77,0.03,0.03,3,-0.02,18 45 09.1,+42 27 04,,,,,,,,,0,Simbad
0.474994,281.4827338510000,47.2080120852000,0.001,0.001,90,2119583201145735808,281.48247309515,0.0176,47.20782633323,0.0184,9.2478,0.0188,-41.143,0.040,-43.142,0.036,0,4.83052e+05,1.10545e+02,11.478380,2.11497e+05,2.09253e+02,12.038128,3.84862e+05,2.50167e+02,10.798657,1.239471,-27.67,0.61,4772.32,0.1290,0.0630,0.75,0.261,281.482917,47.208056,2983,Kepler-102,4816,4.53,0.06,0.41,-4.62,2.1,1.2,1.7,-28.8,249,0.01,0.02,1,0.12,18 45 55.9,+47 12 29,,,,,,,,,0,Simbad
0.085152,282.4391607040000,43.7344672117000,0.001,0.001,90,2105221139747765504,282.43914015430,0.0270,43.73442909702,0.0281,0.3975,0.0324,-3.449,0.056,-8.852,0.051,0,1.26789e+04,5.29049e+00,15.430663,6.20868e+03,1.24984e+01,15.868890,9.33967e+03,1.62193e+01,14.836092,1.032798,,,5113.22,,,2.36,3.420,282.439167,43.734444,2985,KOI-1581,5328,3.91,0.16,0.21,-4.86,3.7,0.6,3.6,-22.0,26,0.04,0.05,1,0.2,18 49 45.4,+43 44 04,,,,,,,,,0,Simbad
3.032521,282.4397166970000,43.7351868517000,0.018,0.018,0,2105221139745555968,282.43970884746,0.5945,43.73517765349,0.6532,0.8732,0.7553,-1.317,1.191,-2.136,1.192,0,1.47626e+02,1.13130e+00,20.265461,2.44004e+02,1.57482e+01,19.382896,1.92202e+02,1.36672e+01,19.052526,0.330370,,,,,,,,282.439167,43.734444,2985,KOI-1581,5328,3.91,0.16,0.21,-4.86,3.7,0.6,3.6,-22.0,26,0.04,0.05,1,0.2,18 49 45.4,+43 44 04,,,,,,,,,0,Simbad
0.482332,282.4922266390000,43.9801927493000,0.001,0.001,0,2105318412166111232,282.49226218741,0.0199,43.98024422313,0.0239,2.4942,0.0247,5.941,0.043,11.955,0.047,0,5.75332e+05,2.98389e+02,11.288569,3.24033e+05,4.13563e+02,11.574916,3.61857e+05,2.61905e+02,10.865579,0.709337,-21.30,0.41,6036.33,,,1.74,3.608,282.492083,43.980278,2986,Kepler-128,6083,4.04,-0.01,0.13,,8.2,5.7,5.2,-23.3,237,0.01,0.01,1,0.01,18 49 58.1,+43 58 49,,,,,,,,,0,Simbad
0.180322,282.6296554940000,46.3233313894000,0.000,0.000,0,2107114704928577792,282.62963338380,0.0110,46.32328068636,0.0126,1.3546,0.0125,-3.546,0.023,-11.776,0.023,0,8.05455e+04,1.51805e+01,13.423263,4.34231e+04,6.17217e+01,13.757086,5.36414e+04,3.84564e+01,12.938170,0.818915,,,5828.00,0.2685,0.1500,1.29,1.728,282.629583,46.323333,2987,Kepler-422,5883,4.28,0.19,0.15,-5.03,4.7,2.3,4.0,-10.8,82,0.02,0.02,3,0.19,18 50 31.1,+46 19 24,,,,,,,,,0,Simbad
0.539484,283.1506693410000,45.1398175520000,0.001,0.001,0,2106904148451706752,283.15104482234,0.0185,45.14008383073,0.0217,6.7495,0.0224,61.515,0.042,61.846,0.048,0,3.35294e+06,1.07841e+03,9.374802,1.94760e+06,4.54028e+03,9.627638,2.06070e+06,7.64989e+03,8.976883,0.650755,-40.57,0.73,6374.67,0.2463,0.1200,1.38,2.850,283.150833,45.139722,2988,Kepler-410,6304,4.16,0.01,0.15,-5.01,15.8,12.3,7.3,-40.3,234,0.01,0.01,1,0.06,18 52 36.2,+45 08 23,,,,,,,,,0,Simbad
1.771213,283.1510657850000,45.1401857948000,0.006,0.006,0,2106904148449360000,283.15142598442,0.2317,45.14045976627,0.2328,6.8521,0.0958,59.011,0.393,63.632,0.404,0,2.25478e+05,1.23196e+03,12.305608,,,,,,,,,,,,,,,283.150833,45.139722,2988,Kepler-410,6304,4.16,0.01,0.15,-5.01,15.8,12.3,7.3,-40.3,234,0.01,0.01,1,0.06,18 52 36.2,+45 08 23,,,,,,,,,0,Simbad
0.786047,283.2127162490000,45.3498333543000,0.000,0.000,0,2107001283431633408,283.21256214630,0.0115,45.34969915196,0.0131,3.2947,0.0134,-25.153,0.026,-31.170,0.027,0,6.13031e+04,1.17627e+01,13.719659,2.81592e+04,4.41651e+01,14.227336,4.75013e+04,2.69874e+01,13.070155,1.157181,,,4933.00,0.0977,0.0570,0.68,0.250,283.212917,45.35,2989,Kepler-62,4842,4.51,-0.34,0.21,,2.1,1.0,1.7,16.3,112,0.02,0.02,1,-0.37,18 52 51.1,+45 21 00,,,,,,,,,0,Simbad
2.619901,283.2136975050000,45.3495217271000,0.008,0.006,0,2107001283427951616,283.21369020186,0.1917,45.34947729803,0.2329,0.6711,0.2272,-1.192,0.413,-10.319,0.495,0,5.68966e+02,2.17549e+00,18.800650,5.52651e+02,5.96743e+01,18.495262,8.44909e+02,4.24605e+01,17.444895,1.050367,,,,,,,,283.212917,45.35,2989,Kepler-62,4842,4.51,-0.34,0.21,,2.1,1.0,1.7,16.3,112,0.02,0.02,1,-0.37,18 52 51.1,+45 21 00,,,,,,,,,0,Simbad
0.536816,283.3055176990000,24.1273825714000,0.001,0.000,0,4534144923690481408,283.30544890236,0.0142,24.12724825101,0.0212,5.0327,0.0254,-14.583,0.030,-31.197,0.041,0,1.01712e+06,2.37090e+02,10.669936,5.25722e+05,2.68782e+02,11.049498,6.95706e+05,2.87251e+02,10.155855,0.893642,-34.28,0.25,5438.45,0.4165,0.2077,1.44,1.632,283.305417,24.1275,2990,HD 343246,5703,4.23,0.23,0.09,-6.18,4.5,3.0,3.2,-36.8,51,0.02,0.02,1,0.24,18 53 13.3,+24 07 39,,,,,,,,,0,Simbad
0.527726,283.3360618850000,47.1745156722000,0.001,0.001,0,2107617246162706048,283.33601555205,0.0315,47.17444992495,0.0360,2.1755,0.0361,-7.315,0.068,-15.270,0.078,0,5.72384e+03,4.01208e+00,16.294146,1.84384e+03,1.21795e+01,17.187078,5.76226e+03,1.30976e+01,15.360438,1.826640,,,3903.00,0.3810,0.1830,0.64,0.085,283.33625,47.174444,2991,KOI-2926,5172,3.8,-0.44,0.23,-4.84,2.9,0.1,3.5,-37.2,19,0.07,0.07,1,-0.52,18 53 20.7,+47 10 28,,,,,,,,,0,Simbad
0.197598,283.4088058370000,37.9852451987000,0.001,0.001,90,2097129868038731520,283.40855079912,0.0241,37.98488257228,0.0254,18.5635,0.0301,-46.687,0.052,-84.223,0.050,0,1.51618e+07,4.00010e+03,7.736492,8.07011e+06,1.18294e+04,8.084189,9.92939e+06,1.21821e+04,7.269613,0.814576,-67.54,0.15,5785.00,,,1.31,1.737,283.40875,37.985278,2992,HD 175425,5772,4.23,0.11,0.19,-4.86,4.3,2.4,3.5,-70.5,298,0.01,0.01,1,0.12,18 53 38.1,+37 59 07,7.9,53.53,0.22,1.29,1.03,1.1,4.26,5.9,1,Simbad
0.374129,283.5876107180000,40.5749389416000,0.000,0.000,90,2103579397088495616,283.58754586033,0.0146,40.57490181049,0.0150,2.1144,0.0169,-11.442,0.032,-8.624,0.031,0,3.55187e+04,7.72181e+00,14.312222,1.69280e+04,3.02783e+01,14.779875,2.66045e+04,2.65658e+01,13.699532,1.080343,,,5113.18,0.1373,0.0720,0.74,0.339,283.5875,40.575,2993,KOI-4199,5068,4.56,-0.16,0.16,-5.06,2.0,0.3,1.9,-12.2,31,0.04,0.04,1,-0.2,18 54 21.0,+40 34 30,,,,,,,,,0,Simbad
0.517494,283.6935154000000,40.0180220829000,0.001,0.001,0,2103502774871343744,283.69350661004,0.0231,40.01799298350,0.0273,0.7968,0.0286,-1.563,0.053,-6.759,0.060,1,1.12352e+04,4.54958e+00,15.561912,5.60446e+03,1.09743e+01,15.980054,8.16335e+03,1.32206e+01,14.982249,0.997805,,,5351.50,0.3000,0.1483,0.99,0.727,283.693333,40.018056,2994,KOI-4717,5671,4.5,-0.32,0.18,-4.89,2.9,0.1,3.1,5.7,21,0.06,0.07,1,-0.36,18 54 46.4,+40 01 05,,,,,,,,,0,Simbad
0.351977,283.9717714060000,23.5566470072000,0.001,0.001,0,4533301804432654976,283.97238594840,0.0191,23.55542715812,0.0294,46.8431,0.0341,130.838,0.040,-283.321,0.054,1,1.43683e+07,2.30026e+04,7.794856,6.32208e+06,3.77931e+04,8.349238,1.12276e+07,5.09634e+04,7.136199,1.213040,-2.44,8.52,4874.00,,,0.76,0.294,283.971667,23.556667,2995,HD 175742,4937,4.27,-0.04,0.92,-4.2,16.5,14.4,1.7,-2.9,276,0.02,0.02,1,0.1,18 55 53.2,+23 33 24,8.16,21.39,-0.58,0.7,0.33,0.8,4.63,3.9,0,Simbad
0.533511,283.9784019070000,41.5218059277000,0.001,0.001,90,2103739582188643328,283.97838349628,0.0235,41.52220361513,0.0253,10.0140,0.0291,-3.202,0.051,92.366,0.047,1,5.01266e+06,9.62736e+02,8.938195,2.55176e+06,2.70059e+03,9.334288,3.44711e+06,3.40905e+03,8.418283,0.916005,-39.03,0.96,5397.00,,,1.63,2.042,283.978333,41.521667,2996,HIP 92922,5565,4.09,0.3,0.17,-5.0,3.9,2.6,2.8,-41.0,288,0.01,0.01,2,0.31,18 55 54.8,+41 31 18,9.12,99.5,0.28,1.49,0.99,1.1,4.09,7.6,1,Simbad
0.396643,284.0596157360000,44.5181636776000,0.001,0.001,90,2106674071344722688,284.05925028835,0.0232,44.51837333091,0.0282,15.6155,0.0290,-60.520,0.053,48.694,0.050,0,2.85362e+06,6.78145e+02,9.549876,1.44741e+06,1.78039e+03,9.949912,1.98770e+06,1.98601e+03,9.016043,0.933869,-30.58,0.30,5402.25,0.0137,0.0067,0.79,0.478,284.059583,44.518056,2997,Kepler-37,5391,4.6,-0.31,0.18,-4.94,2.7,0.9,2.4,-31.6,251,0.01,0.01,7,-0.33,18 56 14.3,+44 31 05,,,,,,,,,0,Simbad
0.436692,284.3943295820000,46.2491214575000,0.001,0.001,0,2107243072911617024,284.39428443480,0.0162,46.24911091016,0.0201,2.5881,0.0190,-7.251,0.034,-2.450,0.037,0,1.18923e+05,7.52947e+01,13.000198,6.17693e+04,1.17257e+02,13.374455,8.19295e+04,1.05064e+02,12.478319,0.896136,0.25,1.33,5479.00,0.0700,0.0417,0.94,0.719,284.394167,46.249167,2998,KOI-180,5601,4.52,-0.05,0.28,-4.58,4.1,2.8,2.9,-0.5,120,0.01,0.01,1,-0.03,18 57 34.6,+46 14 57,,,,,,,,,0,Simbad
0.549562,284.4721863400000,39.9118135358000,0.001,0.001,0,2103392720630278656,284.47224732887,0.0183,39.91188896771,0.0255,5.3511,0.0239,10.865,0.040,17.520,0.049,0,7.08728e+05,2.61843e+02,11.062167,3.72118e+05,3.76114e+02,11.424686,4.77692e+05,3.52027e+02,10.564050,0.860636,-39.29,0.27,5601.00,0.0930,0.0470,1.06,0.990,284.472083,39.911944,2999,KOI-367,5696,4.44,0.11,0.14,-5.13,3.4,1.1,3.2,-40.2,35,0.03,0.03,1,0.11,18 57 53.3,+39 54 43,,,,,,,,,0,Simbad
0.221704,284.4824522330000,44.3980047375000,0.001,0.001,0,2106705269988803072,284.48242810241,0.0247,44.39789102310,0.0372,2.2154,0.0285,-4.004,0.047,-26.411,0.063,0,2.25733e+05,3.71246e+01,12.304376,1.17019e+05,1.68690e+02,12.680750,1.54948e+05,1.50187e+02,11.786454,0.894296,-29.60,0.96,5514.33,0.6292,0.3405,1.49,1.855,284.4825,44.398056,3000,Kepler-95,5632,4.13,0.21,0.16,-5.0,3.9,2.4,3.0,-31.7,174,0.01,0.01,2,0.2,18 57 55.8,+44 23 53,,,,,,,,,0,Simbad
4.594738,284.4815964300000,44.3969550100000,0.020,0.019,0,2106705274281726336,284.48155534275,0.5663,44.39692522984,0.6278,0.2995,0.5285,-6.818,1.253,-6.917,1.266,0,2.89705e+02,1.93892e+00,19.533476,6.65209e+02,1.33297e+02,18.293993,6.13898e+02,5.89292e+01,17.791680,0.502314,,,,,,,,284.4825,44.398056,3000,Kepler-95,5632,4.13,0.21,0.16,-5.0,3.9,2.4,3.0,-31.7,174,0.01,0.01,2,0.2,18 57 55.8,+44 23 53,,,,,,,,,0,Simbad
0.428017,284.7861860460000,48.4232219395000,0.001,0.001,90,2131593785132997632,284.78621579031,0.0295,48.42326224618,0.0342,11.2346,0.0330,4.585,0.065,9.362,0.063,0,6.24694e+06,1.49713e+03,8.699197,3.49740e+06,5.72019e+03,8.992026,3.89123e+06,7.85006e+03,8.286703,0.705323,-54.92,0.24,6097.00,0.1130,0.0520,1.24,1.927,284.78625,48.423333,3001,Kepler-408,6078,4.22,-0.13,0.15,-5.06,5.6,2.0,5.2,-54.0,240,0.01,0.01,2,-0.12,18 59 08.7,+48 25 24,,,,,,,,,0,Simbad
0.356530,285.0518786150000,61.4233171798000,0.001,0.001,90,2156072040701049088,285.05179400199,0.0327,61.42362352006,0.0294,11.4280,0.0307,-9.400,0.065,71.150,0.053,0,9.78649e+06,3.17245e+03,8.211799,5.39417e+06,1.08193e+04,8.521576,6.15407e+06,9.24600e+03,7.789014,0.732562,-4.86,0.24,6082.50,0.5355,0.2822,1.54,2.919,285.052083,61.423333,3002,HD 177274,6066,4.19,0.19,0.15,-5.03,7.8,5.5,5.1,-6.2,394,0.01,0.01,1,0.2,19 00 12.5,+61 25 24,8.35,94.88,0.52,1.65,1.54,1.29,4.11,3.5,1,Simbad
0.414736,285.2074490630000,45.3843344911000,0.001,0.001,90,2106406069684947840,285.20742102107,0.0234,45.38433302965,0.0248,3.9819,0.0286,-4.574,0.049,-0.339,0.042,0,2.07538e+05,3.74192e+01,12.395622,1.02560e+05,1.04943e+02,12.823939,1.48992e+05,1.37716e+02,11.829011,0.994928,7.46,0.86,5381.56,0.1770,0.0860,0.84,0.536,285.2075,45.384444,3003,KOI-2169,5327,4.52,0.07,0.27,-4.7,3.2,2.2,2.2,6.5,161,0.01,0.02,1,0.11,19 00 49.8,+45 23 04,,,,,,,,,0,Simbad
3.235039,285.2087232250000,45.3847074856000,0.003,0.003,90,2106406069684948096,285.20870122854,0.0840,45.38471102395,0.0993,3.9690,0.1003,-3.588,0.186,0.822,0.167,0,2.94049e+03,5.43147e+00,17.017315,1.53272e+03,9.81948e+01,17.387732,4.59120e+03,1.34485e+02,15.607104,1.780627,,,4849.00,,,,,285.2075,45.384444,3003,KOI-2169,5327,4.52,0.07,0.27,-4.7,3.2,2.2,2.2,6.5,161,0.01,0.02,1,0.11,19 00 49.8,+45 23 04,,,,,,,,,0,Simbad
0.686974,285.2765085810000,15.6837256819000,0.002,0.001,0,4507727026545686400,285.27504956589,0.0437,15.68369136145,0.0552,27.3881,0.0596,-326.247,0.094,-7.972,0.099,1,1.61119e+07,2.65820e+03,7.670502,8.33123e+06,5.36596e+03,8.049616,1.09193e+07,1.01707e+04,7.166434,0.883182,32.37,1.70,5584.00,0.1490,0.0717,0.99,0.861,285.276667,15.683611,3004,HD 176733,5605,4.45,-0.04,0.16,-5.01,3.2,1.1,2.9,6.0,355,0.01,0.01,1,-0.05,19 01 06.4,+15 41 01,7.85,38.51,-0.03,1.02,1.08,0.95,4.41,7.7,1,Simbad
1.972560,285.2771502060000,15.6833215092000,0.003,0.003,0,4507727026528157824,285.27715020599,2.7999,15.68332150918,3.1261,,,,,,,0,4.68271e+02,2.63624e+00,19.012123,,,,,,,,,,,,,,,285.276667,15.683611,3004,HD 176733,5605,4.45,-0.04,0.16,-5.01,3.2,1.1,2.9,6.0,355,0.01,0.01,1,-0.05,19 01 06.4,+15 41 01,7.85,38.51,-0.03,1.02,1.08,0.95,4.41,7.7,1,Simbad
0.565738,285.5739767100000,38.4008825686000,0.000,0.000,0,2099925719951103872,285.57399039445,0.0130,38.40081922200,0.0163,1.5629,0.0170,2.491,0.028,-14.713,0.032,0,5.79387e+04,1.42952e+01,13.780945,3.06069e+04,5.05641e+01,14.136841,3.94866e+04,3.84845e+01,13.270796,0.866045,,,5748.50,0.1583,0.0690,0.98,0.938,285.574167,38.400833,3005,Kepler-9,5754,4.48,0.03,0.19,,4.2,2.3,3.4,-0.3,39,0.03,0.03,5,0.05,19 02 17.8,+38 24 03,,,,,,,,,0,Simbad
0.295630,285.6154089160000,50.1357510443000,0.001,0.001,0,2132152916856093952,285.61544923642,0.0192,50.13577115890,0.0249,2.0209,0.0243,6.003,0.039,4.672,0.043,0,2.58394e+05,3.60803e+01,12.157661,1.38564e+05,2.05674e+02,12.497261,1.71563e+05,1.07645e+02,11.675859,0.821403,-59.52,1.09,5697.70,0.7355,0.3707,1.63,2.512,285.615417,50.135833,3006,Kepler-4,5772,4.05,0.12,0.17,-4.93,4.5,2.7,3.5,-60.1,122,0.01,0.01,4,0.13,19 02 27.7,+50 08 09,,,,,,,,,0,Simbad
0.210343,285.6616449740000,37.9644997885000,0.001,0.001,0,2099862910348755712,285.66169334771,0.0184,37.96456720087,0.0268,2.8259,0.0239,8.858,0.041,15.657,0.048,0,1.34150e+05,3.15205e+01,12.869387,6.75865e+04,7.78907e+01,13.276738,9.49404e+04,8.03606e+01,12.318293,0.958446,-30.98,1.63,5444.50,0.1670,0.0837,0.93,0.682,285.661667,37.964444,3007,Kepler-98,5506,4.51,0.1,0.23,-4.74,3.4,2.0,2.6,-32.0,163,0.01,0.02,1,0.12,19 02 38.8,+37 57 52,,,,,,,,,0,Simbad
0.316976,285.7174323320000,44.7584067823000,0.001,0.001,90,2106303505865370752,285.71744135652,0.0158,44.75834872351,0.0185,1.9829,0.0189,1.488,0.034,-13.485,0.033,0,2.52300e+04,6.67498e+00,14.683575,1.16250e+04,2.52577e+01,15.187905,1.94177e+04,1.60773e+01,14.041426,1.146480,,,4936.00,0.0080,0.0050,0.73,0.284,285.7175,44.758333,3009,KOI-2931,4905,4.59,-0.13,0.14,-5.16,2.3,1.5,1.7,17.6,27,0.04,0.05,1,-0.17,19 02 52.2,+44 45 30,,,,,,,,,0,Simbad
0.275207,285.7429789840000,44.8578405580000,0.001,0.001,0,2106310102935167232,285.74298572717,0.0178,44.85787303098,0.0217,0.9044,0.0215,1.110,0.039,7.542,0.039,0,1.71436e+04,4.76833e+00,15.103110,9.02447e+03,2.10744e+01,15.462833,1.18284e+04,2.59699e+01,14.579600,0.883233,,,5842.00,0.1703,0.0785,0.89,0.825,285.742917,44.857778,3010,KOI-2410,5662,4.49,-0.16,0.12,-5.39,3.1,0.0,3.1,-13.8,23,0.06,0.07,1,-0.17,19 02 58.3,+44 51 28,,,,,,,,,0,Simbad
0.281944,286.0363260020000,49.6145048994000,0.001,0.001,0,2132086400701217792,286.03630245688,0.0207,49.61450267971,0.0218,2.9266,0.0218,-3.543,0.043,-0.516,0.043,0,1.87238e+05,2.87117e+01,12.507381,9.42857e+04,1.25902e+02,12.915274,1.31941e+05,9.19111e+01,11.960970,0.954304,-24.13,0.64,5398.50,0.4130,0.1910,1.08,0.893,286.03625,49.614444,3011,Kepler-407,5487,4.31,0.34,0.11,,3.6,2.4,2.6,-25.2,161,0.06,0.03,2,0.34,19 04 08.7,+49 36 52,,,,,,,,,0,Simbad
0.525632,286.0890962770000,45.3690262952000,0.001,0.001,90,2106437680644107392,286.08907337282,0.0215,45.36904547299,0.0242,1.7151,0.0241,-3.737,0.049,4.454,0.047,0,1.42694e+04,6.10846e+00,15.302348,6.22087e+03,1.56090e+01,15.866760,1.15976e+04,1.85018e+01,14.601001,1.265760,,,4927.12,0.0480,0.0365,0.64,0.215,286.089167,45.368889,3012,KOI-3283,4744,4.48,-0.11,0.37,-4.74,3.3,2.9,1.6,-3.2,27,0.05,0.05,1,-0.11,19 04 21.4,+45 22 08,,,,,,,,,0,Simbad
